BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,WBcode,region_code,pop
12,"Congo",1970,"MF",15,64,64.69,24.33,9.51,10.15,1.54,0.83,0.38,2.209,1.674,0.510,0.024,"COG","Sub-Saharan Africa",701.0
12,"Congo",1975,"MF",15,64,53.29,24.75,10.63,20.22,4.01,1.74,0.73,3.479,2.379,1.051,0.049,"COG","Sub-Saharan Africa",800.0
12,"Congo",1980,"MF",15,64,45.63,24.10,10.47,27.76,5.96,2.51,1.05,4.390,2.854,1.465,0.071,"COG","Sub-Saharan Africa",924.0
12,"Congo",1985,"MF",15,64,38.94,21.95,9.02,36.38,8.03,2.72,1.17,5.239,3.275,1.887,0.078,"COG","Sub-Saharan Africa",1081.0
12,"Congo",1990,"MF",15,64,36.83,18.47,7.26,42.03,8.91,2.68,1.16,5.667,3.454,2.136,0.077,"COG","Sub-Saharan Africa",1267.0
12,"Congo",1995,"MF",15,64,32.29,21.54,7.84,43.37,8.84,2.81,1.19,5.928,3.652,2.196,0.080,"COG","Sub-Saharan Africa",1476.0
12,"Congo",2000,"MF",15,64,28.67,25.74,7.89,43.23,8.08,2.36,1.03,5.949,3.744,2.137,0.068,"COG","Sub-Saharan Africa",1733.0
12,"Congo",2005,"MF",15,64,26.06,27.37,7.16,44.65,7.17,1.92,0.85,6.022,3.830,2.136,0.055,"COG","Sub-Saharan Africa",1997.0
12,"Congo",2010,"MF",15,64,25.08,25.75,5.94,47.69,6.36,1.48,0.65,6.146,3.901,2.202,0.043,"COG","Sub-Saharan Africa",2294.0
12,"Congo",2015,"MF",15,64,24.31,25.30,5.25,47.12,6.10,3.27,1.34,6.328,3.940,2.296,0.092,"COG","Sub-Saharan Africa",2685.0
13,"Egypt",1950,"MF",15,64,92.86,3.93,1.43,2.11,0.79,1.11,0.64,0.542,0.353,0.153,0.035,"EGY","Middle East and North Africa",12522.0
13,"Egypt",1955,"MF",15,64,90.72,5.32,2.09,2.47,0.98,1.49,0.84,0.700,0.460,0.193,0.047,"EGY","Middle East and North Africa",13850.0
13,"Egypt",1960,"MF",15,64,88.57,6.84,2.88,2.78,1.16,1.81,1.04,0.851,0.567,0.227,0.057,"EGY","Middle East and North Africa",15106.0
13,"Egypt",1965,"MF",15,64,85.10,8.89,4.02,3.73,1.58,2.28,1.27,1.115,0.748,0.296,0.071,"EGY","Middle East and North Africa",16511.0
13,"Egypt",1970,"MF",15,64,81.11,11.32,5.51,4.82,2.05,2.74,1.52,1.415,0.959,0.371,0.085,"EGY","Middle East and North Africa",19160.0
13,"Egypt",1975,"MF",15,64,76.66,12.26,6.34,8.41,3.58,2.65,1.55,1.825,1.222,0.519,0.084,"EGY","Middle East and North Africa",21584.0
13,"Egypt",1980,"MF",15,64,66.33,14.66,7.57,15.23,6.39,3.77,2.00,2.798,1.807,0.875,0.115,"EGY","Middle East and North Africa",23976.0
13,"Egypt",1985,"MF",15,64,54.23,16.81,8.70,25.08,17.25,3.80,2.32,4.119,2.498,1.498,0.122,"EGY","Middle East and North Africa",27009.0
13,"Egypt",1990,"MF",15,64,50.27,13.23,7.19,31.67,21.95,4.82,2.96,4.856,2.802,1.898,0.156,"EGY","Middle East and North Africa",30660.0
13,"Egypt",1995,"MF",15,64,45.75,10.67,6.18,36.73,25.93,6.86,4.02,5.629,3.121,2.291,0.218,"EGY","Middle East and North Africa",34949.0
13,"Egypt",2000,"MF",15,64,40.86,8.36,5.23,40.87,29.39,9.91,5.68,6.469,3.455,2.703,0.312,"EGY","Middle East and North Africa",40124.0
13,"Egypt",2005,"MF",15,64,38.51,4.71,3.11,45.13,34.30,11.64,7.11,6.949,3.493,3.081,0.375,"EGY","Middle East and North Africa",45651.0
13,"Egypt",2010,"MF",15,64,36.37,4.79,3.26,44.38,34.78,14.47,8.35,7.233,3.534,3.243,0.456,"EGY","Middle East and North Africa",50681.0
13,"Egypt",2015,"MF",15,64,31.29,5.57,4.07,48.55,38.73,14.66,8.94,7.824,3.854,3.498,0.472,"EGY","Middle East and North Africa",56929.0
15,"Gabon",1950,"MF",15,64,90.24,8.65,3.00,0.89,0.31,0.22,0.13,0.483,0.416,0.060,0.007,"GAB","Sub-Saharan Africa",302.0
15,"Gabon",1955,"MF",15,64,86.57,9.22,3.27,3.41,0.91,0.80,0.26,0.868,0.627,0.220,0.021,"GAB","Sub-Saharan Africa",303.0
15,"Gabon",1960,"MF",15,64,83.14,11.84,4.50,4.10,1.16,0.92,0.31,1.079,0.791,0.263,0.025,"GAB","Sub-Saharan Africa",304.0
15,"Gabon",1965,"MF",15,64,76.44,16.40,6.82,5.82,1.81,1.33,0.50,1.543,1.126,0.380,0.037,"GAB","Sub-Saharan Africa",304.0
15,"Gabon",1970,"MF",15,64,69.21,21.98,9.92,7.04,2.34,1.77,0.73,2.011,1.485,0.475,0.050,"GAB","Sub-Saharan Africa",318.0
15,"Gabon",1975,"MF",15,64,61.27,24.06,11.44,11.29,4.18,3.38,1.41,2.854,1.945,0.813,0.096,"GAB","Sub-Saharan Africa",346.0
15,"Gabon",1980,"MF",15,64,53.41,27.32,13.75,14.35,5.95,4.92,2.29,3.630,2.388,1.097,0.144,"GAB","Sub-Saharan Africa",382.0
15,"Gabon",1985,"MF",15,64,43.61,29.85,15.87,19.65,8.72,6.90,3.48,4.703,2.964,1.531,0.208,"GAB","Sub-Saharan Africa",426.0
15,"Gabon",1990,"MF",15,64,34.47,31.63,17.71,25.37,11.67,8.53,4.51,5.738,3.515,1.963,0.261,"GAB","Sub-Saharan Africa",496.0
15,"Gabon",1995,"MF",15,64,23.54,36.17,21.57,30.16,14.48,10.13,5.46,6.811,4.149,2.350,0.312,"GAB","Sub-Saharan Africa",585.0
15,"Gabon",2000,"MF",15,64,16.52,37.90,23.49,34.55,16.91,11.03,6.18,7.582,4.576,2.662,0.344,"GAB","Sub-Saharan Africa",681.0
15,"Gabon",2005,"MF",15,64,12.88,35.46,22.46,40.29,20.05,11.37,6.50,8.203,4.837,3.009,0.357,"GAB","Sub-Saharan Africa",769.0
15,"Gabon",2010,"MF",15,64,10.49,30.11,19.15,47.79,24.68,11.62,6.67,8.873,5.042,3.465,0.366,"GAB","Sub-Saharan Africa",872.0
15,"Gabon",2015,"MF",15,64,8.60,25.95,16.37,51.28,27.91,14.16,8.06,9.379,5.055,3.880,0.445,"GAB","Sub-Saharan Africa",1169.0
16,"Gambia",1950,"MF",15,64,95.57,0.86,0.29,3.43,0.57,0.14,0.08,0.410,0.249,0.157,0.004,"GMB","Sub-Saharan Africa",165.0
16,"Gambia",1955,"MF",15,64,95.27,0.87,0.30,3.69,0.69,0.16,0.09,0.443,0.266,0.171,0.005,"GMB","Sub-Saharan Africa",177.0
16,"Gambia",1960,"MF",15,64,94.88,1.02,0.37,3.90,0.77,0.19,0.11,0.476,0.288,0.183,0.006,"GMB","Sub-Saharan Africa",203.0
16,"Gambia",1965,"MF",15,64,94.34,1.00,0.36,4.47,0.90,0.19,0.11,0.535,0.321,0.209,0.006,"GMB","Sub-Saharan Africa",231.0
16,"Gambia",1970,"MF",15,64,93.79,1.14,0.42,4.87,1.01,0.20,0.12,0.584,0.351,0.227,0.006,"GMB","Sub-Saharan Africa",259.0
16,"Gambia",1975,"MF",15,64,91.44,2.42,1.09,5.95,1.23,0.17,0.11,0.751,0.473,0.273,0.006,"GMB","Sub-Saharan Africa",305.0
16,"Gambia",1980,"MF",15,64,88.90,3.09,1.57,7.49,1.50,0.52,0.27,0.997,0.620,0.361,0.016,"GMB","Sub-Saharan Africa",356.0
16,"Gambia",1985,"MF",15,64,85.68,3.79,2.21,9.59,1.78,0.94,0.52,1.317,0.812,0.476,0.029,"GMB","Sub-Saharan Africa",416.0
16,"Gambia",1990,"MF",15,64,79.07,7.72,6.03,11.77,2.06,1.44,0.83,1.849,1.205,0.598,0.045,"GMB","Sub-Saharan Africa",506.0
16,"Gambia",1995,"MF",15,64,75.30,6.55,5.60,16.20,2.52,1.96,1.17,2.332,1.454,0.816,0.063,"GMB","Sub-Saharan Africa",608.0
16,"Gambia",2000,"MF",15,64,72.16,5.15,4.38,20.80,2.88,1.89,1.15,2.771,1.647,1.063,0.061,"GMB","Sub-Saharan Africa",728.0
16,"Gambia",2005,"MF",15,64,65.46,5.86,5.27,26.96,3.26,1.72,1.05,3.387,1.938,1.393,0.055,"GMB","Sub-Saharan Africa",852.0
16,"Gambia",2010,"MF",15,64,59.87,5.09,4.64,33.40,3.63,1.64,0.99,3.915,2.313,1.550,0.052,"GMB","Sub-Saharan Africa",974.0
16,"Gambia",2015,"MF",15,64,51.51,7.08,6.82,35.89,10.32,5.60,2.06,4.882,2.812,1.916,0.153,"GMB","Sub-Saharan Africa",1102.0
17,"Ghana",1950,"MF",15,64,86.30,11.95,4.32,1.12,0.22,0.62,0.32,0.698,0.593,0.086,0.019,"GHA","Sub-Saharan Africa",2749.0
17,"Ghana",1955,"MF",15,64,84.28,13.20,4.94,1.86,0.32,0.67,0.35,0.826,0.696,0.110,0.020,"GHA","Sub-Saharan Africa",3219.0
17,"Ghana",1960,"MF",15,64,77.95,19.61,7.95,1.79,0.32,0.68,0.36,1.105,0.975,0.109,0.021,"GHA","Sub-Saharan Africa",3765.0
17,"Ghana",1965,"MF",15,64,70.72,13.66,5.78,15.11,2.54,0.51,0.28,2.032,1.521,0.495,0.016,"GHA","Sub-Saharan Africa",4340.0
17,"Ghana",1970,"MF",15,64,62.51,7.69,3.46,29.46,5.27,0.34,0.20,3.351,2.123,1.218,0.011,"GHA","Sub-Saharan Africa",4745.0
17,"Ghana",1975,"MF",15,64,54.56,9.74,4.79,34.93,6.63,0.77,0.40,4.227,2.578,1.625,0.023,"GHA","Sub-Saharan Africa",5377.0
17,"Ghana",1980,"MF",15,64,48.85,10.53,5.50,39.45,8.19,1.16,0.62,4.930,2.918,1.977,0.036,"GHA","Sub-Saharan Africa",5921.0
17,"Ghana",1985,"MF",15,64,43.02,11.74,6.55,43.56,9.93,1.68,0.97,5.626,3.263,2.310,0.053,"GHA","Sub-Saharan Africa",6958.0
17,"Ghana",1990,"MF",15,64,38.81,12.75,7.56,46.28,11.45,2.16,1.29,6.050,3.515,2.466,0.069,"GHA","Sub-Saharan Africa",8102.0
17,"Ghana",1995,"MF",15,64,36.14,15.28,9.48,45.99,13.18,2.59,1.60,6.267,3.658,2.525,0.084,"GHA","Sub-Saharan Africa",9454.0
17,"Ghana",2000,"MF",15,64,32.86,16.39,10.45,48.03,14.66,2.70,1.76,6.668,3.849,2.729,0.089,"GHA","Sub-Saharan Africa",11001.0
17,"Ghana",2005,"MF",15,64,28.56,12.54,8.22,56.14,17.93,2.76,1.65,7.285,4.157,3.040,0.088,"GHA","Sub-Saharan Africa",12675.0
17,"Ghana",2010,"MF",15,64,25.40,11.79,7.97,59.75,22.16,3.06,1.76,7.659,4.361,3.201,0.096,"GHA","Sub-Saharan Africa",14371.0
17,"Ghana",2015,"MF",15,64,21.03,12.10,8.37,61.86,23.88,5.00,2.42,8.126,4.626,3.352,0.148,"GHA","Sub-Saharan Africa",16377.0
20,"Cote dIvoire",1950,"MF",15,64,85.55,10.85,4.10,3.21,0.49,0.45,0.25,0.856,0.668,0.174,0.014,"CIV","Sub-Saharan Africa",1367.0
20,"Cote dIvoire",1955,"MF",15,64,85.14,10.91,4.27,3.44,0.57,0.56,0.32,0.906,0.695,0.194,0.017,"CIV","Sub-Saharan Africa",1618.0
20,"Cote dIvoire",1960,"MF",15,64,84.51,10.94,4.49,3.87,0.72,0.72,0.40,0.987,0.738,0.226,0.022,"CIV","Sub-Saharan Africa",1914.0
20,"Cote dIvoire",1965,"MF",15,64,83.57,11.11,4.86,4.44,0.90,0.89,0.50,1.094,0.799,0.267,0.028,"CIV","Sub-Saharan Africa",2256.0
20,"Cote dIvoire",1970,"MF",15,64,81.31,11.51,5.38,6.12,1.21,1.08,0.60,1.328,0.938,0.356,0.033,"CIV","Sub-Saharan Africa",2809.0
20,"Cote dIvoire",1975,"MF",15,64,78.07,10.39,5.09,10.12,1.86,1.42,0.76,1.760,1.157,0.560,0.044,"CIV","Sub-Saharan Africa",3464.0
20,"Cote dIvoire",1980,"MF",15,64,73.90,11.94,6.21,12.49,2.44,1.66,0.92,2.135,1.394,0.689,0.052,"CIV","Sub-Saharan Africa",4360.0
20,"Cote dIvoire",1985,"MF",15,64,70.06,13.74,7.56,14.32,2.95,1.87,1.10,2.463,1.611,0.793,0.059,"CIV","Sub-Saharan Africa",5402.0
20,"Cote dIvoire",1990,"MF",15,64,66.03,15.63,9.08,16.58,3.59,1.77,1.11,2.794,1.842,0.895,0.058,"CIV","Sub-Saharan Africa",6461.0
