BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
41,"United Republic of Tanzania",1985,"MF",15,999,42.22,54.08,29.65,3.14,0.71,0.56,0.30,3.67,3.48,0.17,0.02,12036,"TZA","Sub-Saharan Africa"
41,"United Republic of Tanzania",1990,"MF",15,999,37.35,58.39,36.06,3.62,0.78,0.64,0.34,4.09,3.87,0.20,0.02,14263,"TZA","Sub-Saharan Africa"
41,"United Republic of Tanzania",1995,"MF",15,999,33.80,61.33,40.50,4.11,0.83,0.75,0.40,4.38,4.13,0.23,0.02,17038,"TZA","Sub-Saharan Africa"
41,"United Republic of Tanzania",2000,"MF",15,999,30.26,64.14,46.73,4.90,0.68,0.69,0.37,4.73,4.46,0.25,0.02,19457,"TZA","Sub-Saharan Africa"
41,"United Republic of Tanzania",2005,"MF",15,999,24.61,67.59,47.98,7.16,1.10,0.64,0.34,5.11,4.74,0.35,0.02,22002,"TZA","Sub-Saharan Africa"
41,"United Republic of Tanzania",2010,"MF",15,999,17.69,69.39,50.22,12.24,2.20,0.69,0.36,5.81,5.22,0.57,0.02,24747,"TZA","Sub-Saharan Africa"
42,"Togo",1950,"MF",15,999,92.10,7.47,2.04,0.33,0.12,0.10,0.05,0.34,0.31,0.02,0.00,780,"TGO","Sub-Saharan Africa"
42,"Togo",1955,"MF",15,999,90.82,8.66,2.55,0.40,0.15,0.12,0.06,0.40,0.37,0.03,0.00,827,"TGO","Sub-Saharan Africa"
42,"Togo",1960,"MF",15,999,89.01,10.28,3.35,0.58,0.20,0.13,0.07,0.49,0.45,0.04,0.00,886,"TGO","Sub-Saharan Africa"
42,"Togo",1965,"MF",15,999,86.97,11.95,4.12,0.93,0.27,0.14,0.07,0.61,0.55,0.06,0.00,952,"TGO","Sub-Saharan Africa"
42,"Togo",1970,"MF",15,999,82.61,15.49,5.95,1.76,0.47,0.12,0.06,0.85,0.76,0.09,0.00,1174,"TGO","Sub-Saharan Africa"
42,"Togo",1975,"MF",15,999,73.45,16.58,7.20,9.19,2.28,0.77,0.39,1.82,1.31,0.49,0.02,1333,"TGO","Sub-Saharan Africa"
42,"Togo",1980,"MF",15,999,64.61,17.35,8.61,16.74,4.39,1.32,0.67,2.80,1.86,0.89,0.04,1496,"TGO","Sub-Saharan Africa"
42,"Togo",1985,"MF",15,999,56.42,22.72,12.97,19.43,5.72,1.43,0.76,3.42,2.32,1.05,0.04,1793,"TGO","Sub-Saharan Africa"
42,"Togo",1990,"MF",15,999,49.39,27.49,18.17,21.55,7.26,1.56,0.83,3.99,2.76,1.19,0.05,2122,"TGO","Sub-Saharan Africa"
42,"Togo",1995,"MF",15,999,47.10,28.20,21.19,23.01,8.62,1.69,0.90,4.31,2.96,1.30,0.05,2454,"TGO","Sub-Saharan Africa"
42,"Togo",2000,"MF",15,999,43.78,28.58,23.14,25.66,10.55,1.97,1.05,4.75,3.21,1.48,0.06,2975,"TGO","Sub-Saharan Africa"
42,"Togo",2005,"MF",15,999,41.75,25.96,22.22,29.86,11.38,2.43,1.29,5.16,3.38,1.71,0.07,3475,"TGO","Sub-Saharan Africa"
42,"Togo",2010,"MF",15,999,39.63,22.97,20.52,34.57,9.18,2.83,1.51,5.49,3.55,1.86,0.09,4044,"TGO","Sub-Saharan Africa"
43,"Tunisia",1950,"MF",15,999,90.48,5.94,2.02,3.12,1.37,0.46,0.26,0.65,0.45,0.18,0.01,2160,"TUN","Middle East and North Africa"
43,"Tunisia",1955,"MF",15,999,88.49,7.29,2.55,3.68,1.67,0.54,0.30,0.78,0.55,0.21,0.02,2283,"TUN","Middle East and North Africa"
43,"Tunisia",1960,"MF",15,999,86.46,8.60,3.14,4.33,1.97,0.61,0.34,0.92,0.65,0.25,0.02,2391,"TUN","Middle East and North Africa"
43,"Tunisia",1965,"MF",15,999,81.37,11.42,4.41,6.33,2.94,0.86,0.47,1.30,0.91,0.37,0.03,2485,"TUN","Middle East and North Africa"
43,"Tunisia",1970,"MF",15,999,74.80,15.17,6.29,9.03,4.22,1.00,0.53,1.79,1.25,0.51,0.03,2758,"TUN","Middle East and North Africa"
43,"Tunisia",1975,"MF",15,999,64.84,21.79,9.77,12.27,5.85,1.06,0.54,2.45,1.75,0.68,0.03,3184,"TUN","Middle East and North Africa"
43,"Tunisia",1980,"MF",15,999,53.81,29.16,14.08,15.22,7.28,1.85,0.93,3.25,2.32,0.88,0.06,3745,"TUN","Middle East and North Africa"
43,"Tunisia",1985,"MF",15,999,51.64,26.85,13.78,18.92,9.03,2.58,1.38,3.70,2.51,1.11,0.08,4397,"TUN","Middle East and North Africa"
43,"Tunisia",1990,"MF",15,999,44.76,29.08,15.71,22.41,10.63,3.75,2.05,4.39,2.91,1.36,0.12,5098,"TUN","Middle East and North Africa"
43,"Tunisia",1995,"MF",15,999,37.81,31.03,17.47,26.67,12.46,4.47,2.48,5.07,3.32,1.61,0.14,5879,"TUN","Middle East and North Africa"
43,"Tunisia",2000,"MF",15,999,30.96,31.84,18.62,30.50,13.98,6.70,3.77,5.90,3.75,1.94,0.21,6674,"TUN","Middle East and North Africa"
43,"Tunisia",2005,"MF",15,999,25.33,30.50,18.56,34.12,15.34,10.05,5.71,6.78,4.12,2.34,0.32,7483,"TUN","Middle East and North Africa"
43,"Tunisia",2010,"MF",15,999,20.87,29.37,18.32,37.06,16.44,12.70,7.38,7.48,4.42,2.66,0.40,8180,"TUN","Middle East and North Africa"
44,"Uganda",1950,"MF",15,999,80.29,16.87,4.18,2.82,0.73,0.02,0.01,0.89,0.80,0.09,0.00,2813,"UGA","Sub-Saharan Africa"
44,"Uganda",1955,"MF",15,999,77.72,18.84,4.79,3.42,0.89,0.02,0.01,1.02,0.92,0.11,0.00,3118,"UGA","Sub-Saharan Africa"
44,"Uganda",1960,"MF",15,999,74.90,21.30,5.80,3.80,1.10,0.00,0.00,1.16,1.04,0.12,0.00,3565,"UGA","Sub-Saharan Africa"
44,"Uganda",1965,"MF",15,999,69.62,27.00,4.31,3.28,0.69,0.09,0.05,1.24,1.14,0.10,0.00,4192,"UGA","Sub-Saharan Africa"
44,"Uganda",1970,"MF",15,999,61.99,34.28,5.78,3.58,0.27,0.13,0.07,1.52,1.42,0.09,0.00,4902,"UGA","Sub-Saharan Africa"
44,"Uganda",1975,"MF",15,999,55.25,39.81,10.18,4.72,0.37,0.22,0.11,1.93,1.80,0.12,0.01,5596,"UGA","Sub-Saharan Africa"
44,"Uganda",1980,"MF",15,999,51.81,41.42,12.24,6.47,0.73,0.31,0.15,2.29,2.08,0.20,0.01,6473,"UGA","Sub-Saharan Africa"
44,"Uganda",1985,"MF",15,999,45.32,44.87,15.02,9.44,1.10,0.36,0.19,2.86,2.53,0.31,0.01,7611,"UGA","Sub-Saharan Africa"
44,"Uganda",1990,"MF",15,999,37.38,49.46,17.05,12.78,1.44,0.37,0.19,3.48,3.02,0.45,0.01,9096,"UGA","Sub-Saharan Africa"
44,"Uganda",1995,"MF",15,999,29.56,58.55,20.52,9.47,1.52,2.42,1.26,3.97,3.41,0.49,0.07,10505,"UGA","Sub-Saharan Africa"
44,"Uganda",2000,"MF",15,999,25.45,63.28,24.16,7.87,2.01,3.40,1.75,4.33,3.70,0.52,0.10,12082,"UGA","Sub-Saharan Africa"
44,"Uganda",2005,"MF",15,999,18.24,63.71,18.28,15.48,4.34,2.56,1.56,4.97,4.05,0.83,0.08,14275,"UGA","Sub-Saharan Africa"
44,"Uganda",2010,"MF",15,999,12.18,59.02,13.56,26.52,6.02,2.27,1.23,5.70,4.42,1.21,0.06,17053,"UGA","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1950,"MF",15,999,85.68,13.41,3.05,0.90,0.30,0.02,0.01,0.58,0.55,0.03,0.00,6859,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1955,"MF",15,999,82.38,16.36,1.42,1.26,0.46,0.00,0.00,0.65,0.61,0.04,0.00,7636,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1960,"MF",15,999,78.72,19.50,1.86,1.73,0.65,0.05,0.02,0.81,0.75,0.06,0.00,8645,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1965,"MF",15,999,74.74,22.80,2.39,2.39,0.90,0.07,0.04,0.99,0.90,0.09,0.00,9812,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1970,"MF",15,999,70.30,26.13,3.01,3.38,1.31,0.19,0.10,1.23,1.09,0.13,0.01,11280,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1975,"MF",15,999,64.84,29.62,3.71,5.14,2.05,0.39,0.20,1.55,1.33,0.21,0.01,12991,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1980,"MF",15,999,58.55,31.65,4.32,9.27,3.95,0.52,0.26,2.06,1.67,0.37,0.02,15046,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1985,"MF",15,999,53.06,29.70,4.42,16.55,7.36,0.70,0.37,2.75,2.06,0.67,0.02,17234,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1990,"MF",15,999,48.13,31.24,5.06,19.67,9.22,0.96,0.51,3.18,2.33,0.82,0.03,20033,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1995,"MF",15,999,45.10,33.51,5.90,20.16,9.79,1.23,0.65,3.37,2.47,0.87,0.04,23797,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",2000,"MF",15,999,45.76,32.88,6.30,20.25,10.09,1.12,0.59,3.37,2.46,0.88,0.03,26492,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",2005,"MF",15,999,44.78,32.90,6.88,21.36,11.03,0.96,0.50,3.49,2.53,0.93,0.03,30343,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",2010,"MF",15,999,44.34,31.42,7.17,23.37,12.56,0.88,0.46,3.66,2.61,1.02,0.03,35083,"COD","Sub-Saharan Africa"
46,"Zambia",1950,"MF",15,999,59.74,39.71,2.73,0.36,0.13,0.19,0.10,1.77,1.74,0.02,0.01,1344,"ZMB","Sub-Saharan Africa"
46,"Zambia",1955,"MF",15,999,55.92,43.38,3.47,0.46,0.17,0.24,0.13,1.96,1.93,0.02,0.01,1515,"ZMB","Sub-Saharan Africa"
46,"Zambia",1960,"MF",15,999,51.17,47.70,5.37,0.82,0.31,0.31,0.17,2.26,2.21,0.04,0.01,1720,"ZMB","Sub-Saharan Africa"
46,"Zambia",1965,"MF",15,999,45.99,52.18,6.80,1.46,0.55,0.37,0.20,2.57,2.51,0.06,0.01,1968,"ZMB","Sub-Saharan Africa"
46,"Zambia",1970,"MF",15,999,40.90,55.71,9.48,3.00,0.83,0.38,0.20,2.98,2.88,0.09,0.01,2273,"ZMB","Sub-Saharan Africa"
46,"Zambia",1975,"MF",15,999,39.61,50.30,13.71,9.67,2.81,0.42,0.21,3.65,3.37,0.27,0.01,2688,"ZMB","Sub-Saharan Africa"
46,"Zambia",1980,"MF",15,999,37.67,45.91,15.67,16.11,5.41,0.29,0.15,4.17,3.68,0.47,0.01,3162,"ZMB","Sub-Saharan Africa"
46,"Zambia",1985,"MF",15,999,35.44,44.26,18.57,20.00,8.39,0.30,0.16,4.61,3.95,0.65,0.01,3774,"ZMB","Sub-Saharan Africa"
46,"Zambia",1990,"MF",15,999,34.01,43.13,19.21,22.63,12.99,0.23,0.12,4.89,4.05,0.84,0.01,4485,"ZMB","Sub-Saharan Africa"
46,"Zambia",1995,"MF",15,999,18.60,54.80,27.87,25.10,11.43,1.50,0.79,6.01,5.01,0.96,0.05,5084,"ZMB","Sub-Saharan Africa"
46,"Zambia",2000,"MF",15,999,18.73,52.05,29.46,27.74,11.35,1.48,0.77,6.16,5.10,1.01,0.05,5729,"ZMB","Sub-Saharan Africa"
46,"Zambia",2005,"MF",15,999,17.18,50.45,31.96,31.19,11.69,1.19,0.61,6.42,5.31,1.08,0.04,6322,"ZMB","Sub-Saharan Africa"
46,"Zambia",2010,"MF",15,999,13.96,38.53,27.45,46.55,16.53,0.97,0.49,7.32,5.76,1.53,0.03,7000,"ZMB","Sub-Saharan Africa"
47,"Zimbabwe",1950,"MF",15,999,60.34,33.96,4.37,4.91,3.38,0.79,0.43,1.58,1.24,0.31,0.02,1595,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",1955,"MF",15,999,53.54,39.80,6.12,5.56,3.76,1.10,0.60,1.88,1.48,0.36,0.03,1801,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",1960,"MF",15,999,46.41,45.64,9.09,6.52,4.00,1.43,0.76,2.24,1.77,0.43,0.04,2051,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",1965,"MF",15,999,40.55,50.62,11.18,7.09,4.20,1.74,0.93,2.51,1.99,0.47,0.05,2306,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",1970,"MF",15,999,32.47,56.30,15.89,9.15,4.64,2.08,1.08,3.01,2.37,0.58,0.06,2693,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",1975,"MF",15,999,27.07,59.25,20.29,11.10,4.93,2.58,1.29,3.45,2.67,0.70,0.08,3172,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",1980,"MF",15,999,26.59,54.42,20.03,15.72,7.92,3.26,1.61,3.89,2.81,0.98,0.10,3704,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",1985,"MF",15,999,22.39,49.98,19.51,23.75,12.56,3.88,2.01,4.67,3.12,1.43,0.12,4629,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",1990,"MF",15,999,14.58,47.70,20.76,34.53,20.75,3.50,1.83,5.73,3.61,2.01,0.11,5706,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",1995,"MF",15,999,10.20,41.97,22.75,45.31,18.69,2.51,1.32,6.70,4.34,2.28,0.08,6533,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",2000,"MF",15,999,8.50,36.51,19.17,53.87,7.19,1.02,0.53,7.00,4.80,2.17,0.03,7233,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",2005,"MF",15,999,6.68,37.33,23.24,55.14,8.04,0.85,0.44,7.47,5.29,2.15,0.03,7810,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",2010,"MF",15,999,5.08,39.28,26.68,54.89,6.83,0.75,0.38,7.61,5.64,1.95,0.02,8347,"ZWE","Sub-Saharan Africa"
49,"Barbados",1950,"MF",15,999,2.35,83.39,23.54,13.52,3.03,0.73,0.42,4.63,4.06,0.54,0.02,141,"BRB","Latin America and the Caribbean"
49,"Barbados",1955,"MF",15,999,1.94,82.83,26.00,14.38,3.27,0.84,0.48,4.79,4.18,0.58,0.03,146,"BRB","Latin America and the Caribbean"
49,"Barbados",1960,"MF",15,999,1.80,81.40,28.63,16.20,3.89,0.60,0.34,4.97,4.31,0.64,0.02,144,"BRB","Latin America and the Caribbean"
49,"Barbados",1965,"MF",15,999,1.27,53.82,18.85,43.77,10.59,1.15,0.64,6.61,4.87,1.70,0.04,144,"BRB","Latin America and the Caribbean"
49,"Barbados",1970,"MF",15,999,0.83,24.69,9.13,73.42,17.71,1.07,0.57,8.31,5.48,2.80,0.03,149,"BRB","Latin America and the Caribbean"
49,"Barbados",1975,"MF",15,999,0.89,38.00,14.05,58.52,14.54,2.59,1.37,7.65,5.23,2.35,0.08,168,"BRB","Latin America and the Caribbean"
49,"Barbados",1980,"MF",15,999,1.55,44.86,17.45,49.51,12.28,4.10,2.16,7.31,5.09,2.10,0.13,175,"BRB","Latin America and the Caribbean"
49,"Barbados",1985,"MF",15,999,0.81,34.38,14.02,60.44,14.40,4.36,2.46,7.98,5.34,2.51,0.14,182,"BRB","Latin America and the Caribbean"
49,"Barbados",1990,"MF",15,999,0.80,26.05,11.27,69.56,17.43,3.59,2.07,8.45,5.51,2.82,0.11,195,"BRB","Latin America and the Caribbean"
49,"Barbados",1995,"MF",15,999,0.53,18.64,8.83,78.19,20.62,2.64,1.56,8.88,5.67,3.12,0.08,201,"BRB","Latin America and the Caribbean"
49,"Barbados",2000,"MF",15,999,0.01,18.81,7.26,79.94,22.36,1.10,0.66,8.81,5.64,3.13,0.04,211,"BRB","Latin America and the Caribbean"
49,"Barbados",2005,"MF",15,999,0.04,10.88,5.59,86.56,22.52,2.52,1.53,9.34,5.84,3.42,0.08,217,"BRB","Latin America and the Caribbean"
49,"Barbados",2010,"MF",15,999,0.22,9.40,4.06,85.75,21.76,4.63,2.07,9.45,5.83,3.49,0.13,225,"BRB","Latin America and the Caribbean"
50,"Canada",1950,"MF",15,999,2.04,49.90,25.69,39.50,16.44,8.55,4.33,7.60,5.15,2.19,0.26,9660,"CAN","Advanced Economies"
50,"Canada",1955,"MF",15,999,1.72,47.13,24.83,40.27,17.12,10.88,5.62,7.93,5.23,2.37,0.33,10684,"CAN","Advanced Economies"
50,"Canada",1960,"MF",15,999,1.41,43.20,23.48,41.99,18.05,13.40,6.98,8.34,5.32,2.61,0.41,11901,"CAN","Advanced Economies"
50,"Canada",1965,"MF",15,999,1.33,38.33,21.37,45.08,16.66,15.29,7.87,8.65,5.41,2.77,0.46,13110,"CAN","Advanced Economies"
50,"Canada",1970,"MF",15,999,1.08,31.97,16.82,48.21,17.39,18.74,9.66,9.14,5.48,3.09,0.57,15179,"CAN","Advanced Economies"
50,"Canada",1975,"MF",15,999,1.43,24.27,10.75,51.57,18.92,22.73,12.73,9.70,5.51,3.48,0.71,17085,"CAN","Advanced Economies"
50,"Canada",1980,"MF",15,999,1.59,19.11,8.79,53.86,20.30,25.44,14.93,10.15,5.59,3.75,0.81,18942,"CAN","Advanced Economies"
50,"Canada",1985,"MF",15,999,1.00,16.69,6.79,63.89,24.72,18.42,8.14,9.94,5.64,3.76,0.53,20338,"CAN","Advanced Economies"
50,"Canada",1990,"MF",15,999,0.83,13.49,5.37,64.90,27.25,20.77,9.93,10.33,5.71,4.01,0.61,21968,"CAN","Advanced Economies"
50,"Canada",1995,"MF",15,999,0.88,11.36,4.97,63.57,29.42,24.18,11.54,10.71,5.76,4.24,0.71,23330,"CAN","Advanced Economies"
50,"Canada",2000,"MF",15,999,0.86,9.28,3.58,64.03,30.19,25.83,13.89,10.95,5.78,4.38,0.79,24830,"CAN","Advanced Economies"
50,"Canada",2005,"MF",15,999,0.78,6.04,2.70,53.11,32.11,40.07,20.47,12.03,5.85,4.96,1.21,26588,"CAN","Advanced Economies"
50,"Canada",2010,"MF",15,999,0.67,4.79,2.24,50.63,31.79,43.91,22.67,12.32,5.88,5.11,1.33,28292,"CAN","Advanced Economies"
51,"Costa Rica",1950,"MF",15,999,20.37,71.54,17.95,6.53,2.39,1.58,1.12,3.55,3.17,0.32,0.05,593,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1955,"MF",15,999,19.04,71.48,19.99,7.53,2.72,1.95,1.37,3.76,3.31,0.38,0.07,655,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1960,"MF",15,999,18.74,70.43,20.63,8.51,3.08,2.33,1.61,3.89,3.38,0.43,0.08,735,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1965,"MF",15,999,17.94,68.96,21.90,10.32,3.71,2.74,1.85,4.12,3.51,0.52,0.09,846,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1970,"MF",15,999,17.45,69.09,14.60,10.68,3.89,2.71,1.75,3.94,3.31,0.53,0.09,1005,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1975,"MF",15,999,12.05,64.94,23.46,17.57,7.25,5.41,3.62,5.15,4.03,0.94,0.18,1201,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1980,"MF",15,999,9.44,61.29,33.96,21.20,9.09,8.08,5.50,6.11,4.61,1.22,0.27,1461,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1985,"MF",15,999,7.43,58.21,36.72,24.61,11.17,9.75,7.39,6.70,4.91,1.45,0.34,1727,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1990,"MF",15,999,6.73,55.62,37.96,25.88,12.36,11.77,9.71,7.11,5.07,1.61,0.43,1972,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1995,"MF",15,999,6.33,52.45,36.04,27.58,13.56,13.65,11.94,7.42,5.13,1.78,0.51,2277,"CRI","Latin America and the Caribbean"
51,"Costa Rica",2000,"MF",15,999,5.49,48.51,33.55,32.50,15.76,13.50,12.39,7.70,5.22,1.97,0.52,2679,"CRI","Latin America and the Caribbean"
51,"Costa Rica",2005,"MF",15,999,4.04,42.76,28.04,38.75,18.78,14.45,12.56,8.12,5.32,2.26,0.54,3100,"CRI","Latin America and the Caribbean"
51,"Costa Rica",2010,"MF",15,999,4.67,49.61,34.08,28.95,18.86,16.78,14.69,7.97,5.25,2.08,0.63,3463,"CRI","Latin America and the Caribbean"
53,"Dominican Rep.",1950,"MF",15,999,41.12,55.28,15.24,2.86,0.52,0.74,0.30,2.52,2.33,0.17,0.02,1296,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1955,"MF",15,999,39.90,56.48,15.45,2.86,0.53,0.76,0.30,2.57,2.37,0.17,0.02,1500,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1960,"MF",15,999,34.99,61.05,16.21,3.15,0.61,0.80,0.31,2.76,2.55,0.19,0.02,1747,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1965,"MF",15,999,33.74,55.61,8.62,9.35,1.82,1.30,0.36,3.09,2.57,0.49,0.03,2035,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1970,"MF",15,999,32.89,48.73,5.45,16.47,3.60,1.95,0.46,3.63,2.73,0.85,0.05,2403,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1975,"MF",15,999,29.30,47.52,7.63,20.28,4.23,2.90,0.62,4.19,3.05,1.07,0.07,2864,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1980,"MF",15,999,24.87,46.34,9.81,24.30,5.61,4.49,0.99,4.87,3.41,1.35,0.11,3317,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1985,"MF",15,999,21.94,44.69,10.19,27.02,6.86,6.35,1.30,5.40,3.65,1.60,0.15,3956,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1990,"MF",15,999,18.66,43.04,12.77,29.23,8.19,9.07,1.99,6.00,3.97,1.80,0.22,4542,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1995,"MF",15,999,15.20,44.03,13.94,29.66,9.42,11.11,2.41,6.32,4.19,1.87,0.27,5129,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",2000,"MF",15,999,12.74,43.11,13.91,30.83,10.78,13.32,2.94,6.72,4.36,2.04,0.33,5713,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",2005,"MF",15,999,10.47,41.50,14.13,32.52,13.26,15.51,3.48,7.20,4.55,2.27,0.38,6298,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",2010,"MF",15,999,8.40,30.55,11.55,53.12,21.88,7.93,2.89,7.78,4.85,2.64,0.29,6925,"DOM","Latin America and the Caribbean"
54,"El Salvador",1950,"MF",15,999,64.16,32.12,6.26,3.30,1.31,0.39,0.25,1.53,1.37,0.14,0.01,1110,"SLV","Latin America and the Caribbean"
54,"El Salvador",1955,"MF",15,999,61.17,34.09,5.85,4.32,1.73,0.42,0.24,1.68,1.48,0.19,0.01,1233,"SLV","Latin America and the Caribbean"
54,"El Salvador",1960,"MF",15,999,56.19,37.25,6.16,6.20,2.43,0.43,0.24,1.97,1.70,0.26,0.01,1390,"SLV","Latin America and the Caribbean"
54,"El Salvador",1965,"MF",15,999,51.17,40.34,9.02,7.37,2.86,1.12,0.67,2.36,1.99,0.33,0.04,1609,"SLV","Latin America and the Caribbean"
54,"El Salvador",1970,"MF",15,999,45.09,43.98,12.22,9.02,3.22,1.86,1.16,2.83,2.34,0.43,0.06,1927,"SLV","Latin America and the Caribbean"
54,"El Salvador",1975,"MF",15,999,39.80,47.66,14.12,9.06,3.50,3.49,2.34,3.24,2.61,0.52,0.12,2241,"SLV","Latin America and the Caribbean"
54,"El Salvador",1980,"MF",15,999,35.18,50.38,15.94,10.33,4.02,4.11,2.85,3.59,2.86,0.60,0.14,2525,"SLV","Latin America and the Caribbean"
54,"El Salvador",1985,"MF",15,999,32.96,51.04,17.24,9.14,3.57,6.86,4.83,4.25,3.30,0.71,0.23,2693,"SLV","Latin America and the Caribbean"
54,"El Salvador",1990,"MF",15,999,30.31,51.26,18.05,12.49,4.97,5.94,4.40,4.67,3.75,0.72,0.21,3025,"SLV","Latin America and the Caribbean"
54,"El Salvador",1995,"MF",15,999,25.51,48.80,13.19,17.97,7.19,7.73,5.65,5.42,4.23,0.92,0.27,3547,"SLV","Latin America and the Caribbean"
54,"El Salvador",2000,"MF",15,999,20.38,44.65,17.04,26.12,11.66,8.85,6.54,6.59,5.09,1.19,0.31,4046,"SLV","Latin America and the Caribbean"
54,"El Salvador",2005,"MF",15,999,16.32,42.39,18.45,32.17,14.74,9.12,6.39,7.34,5.71,1.33,0.31,4542,"SLV","Latin America and the Caribbean"
54,"El Salvador",2010,"MF",15,999,3.72,51.95,15.29,38.79,22.70,5.54,3.92,7.77,6.02,1.56,0.19,5076,"SLV","Latin America and the Caribbean"
56,"Guatemala",1950,"MF",15,999,69.30,27.86,5.85,2.48,1.43,0.37,0.22,1.31,1.18,0.12,0.01,1743,"GTM","Latin America and the Caribbean"
56,"Guatemala",1955,"MF",15,999,69.26,27.38,6.11,2.89,1.68,0.47,0.28,1.36,1.21,0.14,0.01,1975,"GTM","Latin America and the Caribbean"
56,"Guatemala",1960,"MF",15,999,69.42,26.54,6.18,3.44,1.83,0.60,0.35,1.40,1.22,0.16,0.02,2244,"GTM","Latin America and the Caribbean"
56,"Guatemala",1965,"MF",15,999,68.90,26.34,6.55,4.16,2.12,0.60,0.36,1.48,1.27,0.19,0.02,2594,"GTM","Latin America and the Caribbean"
56,"Guatemala",1970,"MF",15,999,65.66,28.02,6.89,5.37,2.79,0.96,0.57,1.72,1.43,0.26,0.03,2999,"GTM","Latin America and the Caribbean"
56,"Guatemala",1975,"MF",15,999,61.29,30.57,7.55,7.04,3.66,1.10,0.73,2.01,1.63,0.35,0.04,3425,"GTM","Latin America and the Caribbean"
56,"Guatemala",1980,"MF",15,999,47.70,40.11,10.91,10.15,5.39,1.95,1.41,2.86,2.26,0.53,0.07,3828,"GTM","Latin America and the Caribbean"
56,"Guatemala",1985,"MF",15,999,43.74,43.06,13.69,11.04,5.94,2.16,1.37,3.16,2.49,0.59,0.07,4302,"GTM","Latin America and the Caribbean"
56,"Guatemala",1990,"MF",15,999,39.34,45.16,14.82,13.06,7.36,2.43,1.53,3.53,2.73,0.72,0.08,4859,"GTM","Latin America and the Caribbean"
56,"Guatemala",1995,"MF",15,999,35.67,47.41,15.65,14.21,8.49,2.71,1.69,3.80,2.91,0.81,0.09,5492,"GTM","Latin America and the Caribbean"
56,"Guatemala",2000,"MF",15,999,33.60,47.20,16.10,16.40,10.90,2.80,1.74,4.10,3.05,0.95,0.09,6244,"GTM","Latin America and the Caribbean"
56,"Guatemala",2005,"MF",15,999,32.40,50.54,18.25,14.56,7.88,2.50,1.54,3.97,3.09,0.80,0.08,7154,"GTM","Latin America and the Caribbean"
56,"Guatemala",2010,"MF",15,999,23.40,54.00,21.52,22.60,10.23,0.00,0.00,4.57,3.62,0.95,0.00,8298,"GTM","Latin America and the Caribbean"
57,"Haiti",1950,"MF",15,999,89.78,7.58,2.58,2.46,0.99,0.17,0.12,0.59,0.46,0.13,0.01,2059,"HTI","Latin America and the Caribbean"
