BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,WBcode,region_code,pop
6,"Burundi",1990,"MF",25,64,74.22,22.30,11.48,2.83,1.46,0.65,0.42,1.615,1.426,0.168,0.021,"BDI","Sub-Saharan Africa",1852.0
6,"Burundi",1995,"MF",25,64,72.54,23.36,12.46,3.50,1.87,0.60,0.40,1.702,1.485,0.197,0.020,"BDI","Sub-Saharan Africa",1931.0
6,"Burundi",2000,"MF",25,64,69.07,25.96,14.39,4.37,2.41,0.61,0.41,1.977,1.717,0.240,0.020,"BDI","Sub-Saharan Africa",1875.0
6,"Burundi",2005,"MF",25,64,61.65,32.25,19.08,5.46,3.12,0.63,0.42,2.404,2.066,0.317,0.021,"BDI","Sub-Saharan Africa",2243.0
6,"Burundi",2010,"MF",25,64,55.30,37.58,23.28,6.21,3.68,0.92,0.59,2.791,2.367,0.394,0.030,"BDI","Sub-Saharan Africa",2884.0
6,"Burundi",2015,"MF",25,64,59.37,34.51,4.73,4.71,2.01,1.41,0.84,1.979,1.600,0.333,0.045,"BDI","Sub-Saharan Africa",3256.0
7,"Cameroon",1950,"MF",25,64,87.77,11.51,3.81,0.66,0.26,0.07,0.05,0.545,0.503,0.039,0.002,"CMR","Sub-Saharan Africa",1707.0
7,"Cameroon",1955,"MF",25,64,85.31,13.74,4.66,0.87,0.35,0.08,0.05,0.663,0.609,0.051,0.003,"CMR","Sub-Saharan Africa",1848.0
7,"Cameroon",1960,"MF",25,64,81.50,16.88,5.94,1.49,0.62,0.13,0.08,0.873,0.782,0.087,0.004,"CMR","Sub-Saharan Africa",2009.0
7,"Cameroon",1965,"MF",25,64,78.63,19.20,7.16,2.01,0.84,0.17,0.10,1.044,0.921,0.117,0.005,"CMR","Sub-Saharan Africa",2195.0
7,"Cameroon",1970,"MF",25,64,73.51,22.69,8.98,3.56,1.53,0.24,0.15,1.391,1.178,0.205,0.008,"CMR","Sub-Saharan Africa",2417.0
7,"Cameroon",1975,"MF",25,64,69.14,25.66,10.85,4.89,2.17,0.31,0.19,1.699,1.407,0.282,0.010,"CMR","Sub-Saharan Africa",2670.0
7,"Cameroon",1980,"MF",25,64,60.46,31.48,14.32,7.74,3.66,0.32,0.20,2.310,1.858,0.442,0.010,"CMR","Sub-Saharan Africa",2990.0
7,"Cameroon",1985,"MF",25,64,50.09,38.36,18.69,11.16,5.52,0.39,0.26,3.058,2.405,0.640,0.013,"CMR","Sub-Saharan Africa",3334.0
7,"Cameroon",1990,"MF",25,64,40.99,43.55,22.40,14.88,7.74,0.58,0.38,3.794,2.906,0.868,0.019,"CMR","Sub-Saharan Africa",3800.0
7,"Cameroon",1995,"MF",25,64,32.10,48.42,26.01,18.50,9.94,0.99,0.63,4.542,3.402,1.107,0.032,"CMR","Sub-Saharan Africa",4337.0
7,"Cameroon",2000,"MF",25,64,23.92,52.48,29.28,22.16,12.20,1.43,0.92,5.269,3.869,1.353,0.047,"CMR","Sub-Saharan Africa",4899.0
7,"Cameroon",2005,"MF",25,64,16.80,55.72,32.45,25.61,14.56,1.86,1.20,5.946,4.294,1.592,0.061,"CMR","Sub-Saharan Africa",5491.0
7,"Cameroon",2010,"MF",25,64,13.09,56.57,34.05,27.65,16.30,2.69,1.73,6.411,4.539,1.783,0.088,"CMR","Sub-Saharan Africa",6231.0
7,"Cameroon",2015,"MF",25,64,12.34,54.80,33.63,28.21,16.69,4.65,2.93,6.731,4.624,1.955,0.152,"CMR","Sub-Saharan Africa",7949.0
9,"Central African Republic",1950,"MF",25,64,91.66,7.93,2.54,0.28,0.11,0.09,0.06,0.361,0.336,0.021,0.003,"CAF","Sub-Saharan Africa",540.0
9,"Central African Republic",1955,"MF",25,64,91.18,8.39,2.76,0.29,0.11,0.10,0.06,0.383,0.358,0.022,0.003,"CAF","Sub-Saharan Africa",567.0
9,"Central African Republic",1960,"MF",25,64,90.40,8.97,3.08,0.41,0.17,0.12,0.08,0.427,0.393,0.029,0.004,"CAF","Sub-Saharan Africa",602.0
9,"Central African Republic",1965,"MF",25,64,89.08,10.18,3.73,0.51,0.21,0.14,0.09,0.497,0.456,0.037,0.004,"CAF","Sub-Saharan Africa",647.0
9,"Central African Republic",1970,"MF",25,64,87.55,11.12,4.34,1.07,0.46,0.17,0.11,0.612,0.538,0.069,0.005,"CAF","Sub-Saharan Africa",703.0
9,"Central African Republic",1975,"MF",25,64,84.78,13.46,5.67,1.56,0.69,0.20,0.12,0.783,0.680,0.097,0.006,"CAF","Sub-Saharan Africa",743.0
9,"Central African Republic",1980,"MF",25,64,81.11,15.29,6.95,2.97,1.41,0.56,0.34,1.097,0.879,0.200,0.018,"CAF","Sub-Saharan Africa",821.0
9,"Central African Republic",1985,"MF",25,64,75.28,18.15,8.82,5.23,2.60,1.27,0.82,1.616,1.199,0.376,0.042,"CAF","Sub-Saharan Africa",941.0
9,"Central African Republic",1990,"MF",25,64,70.05,20.15,10.34,7.63,3.99,2.17,1.42,2.151,1.503,0.577,0.072,"CAF","Sub-Saharan Africa",1025.0
9,"Central African Republic",1995,"MF",25,64,64.47,22.27,11.91,11.15,6.03,2.11,1.41,2.666,1.821,0.775,0.070,"CAF","Sub-Saharan Africa",1150.0
9,"Central African Republic",2000,"MF",25,64,58.35,25.75,14.39,13.87,7.68,2.03,1.38,3.153,2.158,0.927,0.068,"CAF","Sub-Saharan Africa",1240.0
9,"Central African Republic",2005,"MF",25,64,52.89,28.93,16.99,16.14,9.19,2.03,1.37,3.599,2.468,1.064,0.068,"CAF","Sub-Saharan Africa",1289.0
9,"Central African Republic",2010,"MF",25,64,49.31,30.69,18.65,17.96,10.61,2.04,1.36,3.928,2.680,1.180,0.068,"CAF","Sub-Saharan Africa",1385.0
9,"Central African Republic",2015,"MF",25,64,47.01,31.47,19.47,19.47,11.54,2.05,1.34,4.156,2.819,1.268,0.068,"CAF","Sub-Saharan Africa",1404.0
12,"Congo",1950,"MF",25,64,91.05,7.80,1.63,1.03,0.32,0.11,0.06,0.412,0.351,0.058,0.003,"COG","Sub-Saharan Africa",305.0
12,"Congo",1955,"MF",25,64,90.70,8.07,1.82,1.08,0.32,0.13,0.07,0.435,0.369,0.062,0.004,"COG","Sub-Saharan Africa",334.0
12,"Congo",1960,"MF",25,64,87.60,10.53,2.76,1.63,0.42,0.23,0.13,0.611,0.510,0.094,0.007,"COG","Sub-Saharan Africa",368.0
12,"Congo",1965,"MF",25,64,84.96,12.62,3.62,2.10,0.50,0.31,0.18,0.763,0.632,0.121,0.010,"COG","Sub-Saharan Africa",408.0
12,"Congo",1970,"MF",25,64,78.65,16.25,5.33,4.39,1.10,0.72,0.39,1.234,0.953,0.259,0.022,"COG","Sub-Saharan Africa",459.0
12,"Congo",1975,"MF",25,64,73.11,19.42,6.82,6.40,1.64,1.07,0.57,1.649,1.235,0.380,0.033,"COG","Sub-Saharan Africa",521.0
12,"Congo",1980,"MF",25,64,63.12,21.57,8.23,13.04,4.28,2.27,1.08,2.688,1.812,0.809,0.067,"COG","Sub-Saharan Africa",592.0
12,"Congo",1985,"MF",25,64,54.47,23.36,9.42,18.81,6.57,3.32,1.50,3.589,2.311,1.182,0.096,"COG","Sub-Saharan Africa",679.0
12,"Congo",1990,"MF",25,64,44.15,22.60,9.13,29.69,9.61,3.57,1.61,4.776,2.947,1.726,0.103,"COG","Sub-Saharan Africa",785.0
12,"Congo",1995,"MF",25,64,38.39,20.17,8.04,37.92,11.00,3.53,1.58,5.528,3.333,2.093,0.102,"COG","Sub-Saharan Africa",906.0
12,"Congo",2000,"MF",25,64,37.33,15.59,6.24,43.45,11.15,3.63,1.61,5.912,3.480,2.327,0.105,"COG","Sub-Saharan Africa",1055.0
12,"Congo",2005,"MF",25,64,32.30,20.08,6.62,44.59,10.26,3.03,1.35,6.049,3.658,2.303,0.087,"COG","Sub-Saharan Africa",1206.0
12,"Congo",2010,"MF",25,64,28.52,24.94,6.73,44.16,9.05,2.39,1.06,6.017,3.743,2.205,0.069,"COG","Sub-Saharan Africa",1371.0
12,"Congo",2015,"MF",25,64,27.33,24.38,5.82,45.21,8.25,3.09,1.34,6.164,3.804,2.272,0.089,"COG","Sub-Saharan Africa",1793.0
13,"Egypt",1950,"MF",25,64,93.53,3.22,1.02,2.06,0.81,1.19,0.77,0.519,0.322,0.158,0.039,"EGY","Middle East and North Africa",8309.0
13,"Egypt",1955,"MF",25,64,93.01,3.28,1.09,2.29,0.91,1.42,0.93,0.582,0.354,0.181,0.047,"EGY","Middle East and North Africa",9281.0
13,"Egypt",1960,"MF",25,64,91.74,3.42,1.20,2.94,1.20,1.89,1.22,0.729,0.429,0.238,0.062,"EGY","Middle East and North Africa",10277.0
13,"Egypt",1965,"MF",25,64,90.64,3.73,1.38,3.40,1.40,2.22,1.42,0.842,0.491,0.278,0.073,"EGY","Middle East and North Africa",11167.0
13,"Egypt",1970,"MF",25,64,87.94,4.35,1.70,4.78,2.03,2.93,1.85,1.119,0.644,0.380,0.095,"EGY","Middle East and North Africa",12253.0
13,"Egypt",1975,"MF",25,64,85.46,4.90,2.06,6.03,2.65,3.57,2.21,1.375,0.785,0.475,0.116,"EGY","Middle East and North Africa",13617.0
13,"Egypt",1980,"MF",25,64,74.23,10.93,4.86,11.09,5.22,3.75,2.34,2.200,1.364,0.714,0.122,"EGY","Middle East and North Africa",15457.0
13,"Egypt",1985,"MF",25,64,62.65,16.55,7.68,15.85,12.78,4.91,3.18,3.288,1.972,1.153,0.162,"EGY","Middle East and North Africa",17717.0
13,"Egypt",1990,"MF",25,64,59.40,13.60,6.68,21.13,17.60,5.86,3.87,3.936,2.228,1.514,0.195,"EGY","Middle East and North Africa",20442.0
13,"Egypt",1995,"MF",25,64,56.14,10.31,5.28,26.32,22.33,7.23,4.86,4.616,2.481,1.893,0.242,"EGY","Middle East and North Africa",23047.0
13,"Egypt",2000,"MF",25,64,52.37,6.64,3.51,30.95,26.55,10.05,6.74,5.428,2.764,2.328,0.336,"EGY","Middle East and North Africa",26146.0
13,"Egypt",2005,"MF",25,64,48.64,3.72,2.12,33.51,29.22,14.13,9.35,6.234,3.034,2.730,0.470,"EGY","Middle East and North Africa",30209.0
13,"Egypt",2010,"MF",25,64,43.00,3.51,2.07,38.76,34.78,14.73,9.72,6.956,3.377,3.090,0.489,"EGY","Middle East and North Africa",35141.0
13,"Egypt",2015,"MF",25,64,37.83,3.28,1.99,41.68,38.12,17.31,11.24,7.544,3.540,3.432,0.571,"EGY","Middle East and North Africa",40327.0
15,"Gabon",1950,"MF",25,64,91.00,8.03,2.53,0.73,0.29,0.23,0.15,0.436,0.375,0.054,0.008,"GAB","Sub-Saharan Africa",225.0
15,"Gabon",1955,"MF",25,64,90.68,8.28,2.68,0.79,0.31,0.25,0.17,0.458,0.391,0.058,0.008,"GAB","Sub-Saharan Africa",225.0
15,"Gabon",1960,"MF",25,64,89.08,9.63,3.29,0.97,0.39,0.31,0.20,0.547,0.464,0.072,0.010,"GAB","Sub-Saharan Africa",226.0
15,"Gabon",1965,"MF",25,64,86.38,11.72,4.31,1.43,0.60,0.47,0.29,0.718,0.595,0.108,0.015,"GAB","Sub-Saharan Africa",226.0
15,"Gabon",1970,"MF",25,64,81.08,15.04,5.96,2.89,1.24,0.99,0.61,1.117,0.863,0.222,0.032,"GAB","Sub-Saharan Africa",233.0
15,"Gabon",1975,"MF",25,64,75.39,18.56,7.93,4.49,2.00,1.56,0.94,1.556,1.158,0.349,0.050,"GAB","Sub-Saharan Africa",244.0
15,"Gabon",1980,"MF",25,64,63.40,23.91,11.00,9.03,4.30,3.66,2.19,2.672,1.808,0.747,0.117,"GAB","Sub-Saharan Africa",266.0
15,"Gabon",1985,"MF",25,64,52.74,28.56,13.99,13.13,6.52,5.57,3.51,3.691,2.399,1.111,0.182,"GAB","Sub-Saharan Africa",292.0
15,"Gabon",1990,"MF",25,64,41.92,31.08,15.92,19.01,9.91,7.98,5.13,4.909,3.030,1.617,0.262,"GAB","Sub-Saharan Africa",328.0
15,"Gabon",1995,"MF",25,64,32.96,33.03,17.55,24.00,12.92,10.01,6.52,5.937,3.558,2.049,0.331,"GAB","Sub-Saharan Africa",372.0
15,"Gabon",2000,"MF",25,64,24.85,34.23,18.85,28.99,15.97,11.93,7.86,6.917,4.048,2.474,0.396,"GAB","Sub-Saharan Africa",428.0
15,"Gabon",2005,"MF",25,64,17.89,36.79,21.22,32.31,18.32,13.01,8.60,7.644,4.460,2.753,0.432,"GAB","Sub-Saharan Africa",484.0
15,"Gabon",2010,"MF",25,64,12.99,37.37,22.35,36.24,21.33,13.40,8.90,8.243,4.770,3.027,0.446,"GAB","Sub-Saharan Africa",543.0
15,"Gabon",2015,"MF",25,64,8.90,34.01,20.81,42.06,25.07,15.03,9.82,9.054,5.070,3.487,0.497,"GAB","Sub-Saharan Africa",803.0
16,"Gambia",1950,"MF",25,64,96.12,1.02,0.34,2.71,0.48,0.15,0.10,0.345,0.213,0.127,0.005,"GMB","Sub-Saharan Africa",110.0
16,"Gambia",1955,"MF",25,64,95.91,1.05,0.36,2.87,0.57,0.16,0.11,0.366,0.224,0.136,0.005,"GMB","Sub-Saharan Africa",117.0
16,"Gambia",1960,"MF",25,64,95.72,1.08,0.38,3.00,0.67,0.20,0.13,0.387,0.236,0.145,0.007,"GMB","Sub-Saharan Africa",136.0
16,"Gambia",1965,"MF",25,64,95.62,1.09,0.39,3.07,0.74,0.23,0.14,0.400,0.242,0.151,0.007,"GMB","Sub-Saharan Africa",157.0
16,"Gambia",1970,"MF",25,64,95.19,1.20,0.44,3.38,0.86,0.23,0.15,0.439,0.266,0.166,0.008,"GMB","Sub-Saharan Africa",179.0
16,"Gambia",1975,"MF",25,64,94.83,1.29,0.48,3.63,0.96,0.23,0.15,0.470,0.285,0.178,0.008,"GMB","Sub-Saharan Africa",211.0
16,"Gambia",1980,"MF",25,64,92.57,1.72,0.68,5.24,1.36,0.47,0.30,0.695,0.415,0.265,0.015,"GMB","Sub-Saharan Africa",243.0
16,"Gambia",1985,"MF",25,64,89.35,2.90,1.36,6.85,1.71,0.89,0.59,0.984,0.592,0.362,0.030,"GMB","Sub-Saharan Africa",281.0
16,"Gambia",1990,"MF",25,64,86.56,3.26,1.70,8.65,2.02,1.53,1.01,1.289,0.760,0.478,0.051,"GMB","Sub-Saharan Africa",341.0
16,"Gambia",1995,"MF",25,64,83.43,3.27,1.96,11.02,2.36,2.28,1.52,1.655,0.955,0.625,0.076,"GMB","Sub-Saharan Africa",409.0
16,"Gambia",2000,"MF",25,64,78.67,4.48,3.34,14.56,2.73,2.29,1.55,2.097,1.246,0.775,0.077,"GMB","Sub-Saharan Africa",487.0
16,"Gambia",2005,"MF",25,64,75.08,3.79,2.90,19.00,3.14,2.13,1.44,2.490,1.468,0.950,0.071,"GMB","Sub-Saharan Africa",565.0
16,"Gambia",2010,"MF",25,64,71.02,3.12,2.44,23.91,3.52,1.95,1.32,3.011,1.719,1.227,0.065,"GMB","Sub-Saharan Africa",646.0
16,"Gambia",2015,"MF",25,64,59.30,8.08,7.66,24.68,14.70,7.94,2.96,4.468,2.274,1.976,0.218,"GMB","Sub-Saharan Africa",670.0
17,"Ghana",1950,"MF",25,64,87.17,11.31,3.69,0.93,0.20,0.58,0.38,0.638,0.541,0.078,0.019,"GHA","Sub-Saharan Africa",1744.0
17,"Ghana",1955,"MF",25,64,86.40,11.88,3.96,1.06,0.22,0.66,0.43,0.687,0.578,0.087,0.022,"GHA","Sub-Saharan Africa",2046.0
17,"Ghana",1960,"MF",25,64,85.82,12.35,4.28,1.16,0.24,0.72,0.47,0.730,0.611,0.095,0.024,"GHA","Sub-Saharan Africa",2394.0
17,"Ghana",1965,"MF",25,64,80.46,11.77,4.40,7.21,1.45,0.57,0.37,1.247,0.952,0.277,0.019,"GHA","Sub-Saharan Africa",2750.0
17,"Ghana",1970,"MF",25,64,76.49,5.97,2.36,17.09,3.53,0.43,0.27,1.902,1.301,0.588,0.014,"GHA","Sub-Saharan Africa",3024.0
17,"Ghana",1975,"MF",25,64,69.59,6.62,2.80,23.10,5.16,0.69,0.43,2.559,1.710,0.827,0.022,"GHA","Sub-Saharan Africa",3448.0
17,"Ghana",1980,"MF",25,64,63.21,7.58,3.46,28.00,6.72,1.21,0.75,3.363,2.084,1.240,0.039,"GHA","Sub-Saharan Africa",3775.0
17,"Ghana",1985,"MF",25,64,54.33,8.84,4.31,34.99,9.03,1.85,1.21,4.436,2.604,1.770,0.061,"GHA","Sub-Saharan Africa",4437.0
17,"Ghana",1990,"MF",25,64,46.85,9.04,4.63,41.54,11.60,2.57,1.70,5.417,3.057,2.275,0.085,"GHA","Sub-Saharan Africa",5140.0
17,"Ghana",1995,"MF",25,64,40.44,10.35,5.55,45.90,13.84,3.31,2.21,6.195,3.429,2.655,0.110,"GHA","Sub-Saharan Africa",5962.0
17,"Ghana",2000,"MF",25,64,35.28,13.59,7.67,47.16,16.46,3.95,2.67,6.645,3.704,2.809,0.132,"GHA","Sub-Saharan Africa",6891.0
17,"Ghana",2005,"MF",25,64,33.74,12.71,7.44,50.37,16.83,3.18,2.14,6.792,3.818,2.868,0.106,"GHA","Sub-Saharan Africa",7947.0
17,"Ghana",2010,"MF",25,64,31.54,10.57,6.35,54.50,18.76,3.38,2.22,7.262,3.981,3.169,0.112,"GHA","Sub-Saharan Africa",9245.0
17,"Ghana",2015,"MF",25,64,28.20,10.64,6.53,57.54,22.16,3.62,2.35,7.633,4.185,3.329,0.119,"GHA","Sub-Saharan Africa",10878.0
20,"Cote dIvoire",1950,"MF",25,64,91.79,6.99,2.16,0.86,0.28,0.45,0.29,0.443,0.353,0.075,0.015,"CIV","Sub-Saharan Africa",877.0
20,"Cote dIvoire",1955,"MF",25,64,91.72,6.57,2.09,1.20,0.39,0.58,0.37,0.486,0.366,0.100,0.019,"CIV","Sub-Saharan Africa",1046.0
20,"Cote dIvoire",1960,"MF",25,64,91.37,6.39,2.16,1.57,0.50,0.71,0.46,0.545,0.393,0.128,0.023,"CIV","Sub-Saharan Africa",1259.0
20,"Cote dIvoire",1965,"MF",25,64,90.58,6.33,2.30,2.21,0.70,0.90,0.57,0.649,0.446,0.173,0.030,"CIV","Sub-Saharan Africa",1512.0
20,"Cote dIvoire",1970,"MF",25,64,89.40,6.57,2.58,2.93,0.92,1.12,0.70,0.777,0.517,0.223,0.037,"CIV","Sub-Saharan Africa",1865.0
20,"Cote dIvoire",1975,"MF",25,64,87.46,6.91,2.93,4.26,1.30,1.37,0.85,0.983,0.633,0.305,0.044,"CIV","Sub-Saharan Africa",2271.0
20,"Cote dIvoire",1980,"MF",25,64,83.17,8.64,3.96,6.37,1.89,1.82,1.12,1.367,0.869,0.439,0.059,"CIV","Sub-Saharan Africa",2868.0
20,"Cote dIvoire",1985,"MF",25,64,78.22,10.80,5.31,8.86,2.60,2.11,1.37,1.792,1.142,0.580,0.070,"CIV","Sub-Saharan Africa",3571.0
20,"Cote dIvoire",1990,"MF",25,64,73.96,12.68,6.57,10.99,3.21,2.36,1.55,2.158,1.379,0.701,0.078,"CIV","Sub-Saharan Africa",4236.0
