BLcode,WBcode,region_code,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop
131,"AUS","Advanced Economies","Australia",1970,"M",15,24,0.3,5.1,3.2,77.2,59.5,17.1,6.4,11.22,5.91,4.84,0.47,1140
131,"AUS","Advanced Economies","Australia",1975,"M",15,24,0.4,1.5,1.0,70.9,57.4,27.2,9.5,12.31,5.96,5.62,0.73,1209
131,"AUS","Advanced Economies","Australia",1980,"M",15,24,0.3,0.5,0.3,68.3,57.0,30.9,10.4,12.53,5.97,5.73,0.83,1304
131,"AUS","Advanced Economies","Australia",1985,"M",15,24,0.9,7.3,6.1,67.6,57.8,24.2,7.9,11.86,5.91,5.31,0.64,1367
131,"AUS","Advanced Economies","Australia",1990,"M",15,24,0.3,12.5,12.0,66.2,57.6,21.0,6.7,11.18,5.97,4.66,0.55,1396
131,"AUS","Advanced Economies","Australia",1995,"M",15,24,1.3,17.1,16.4,51.7,46.7,29.9,8.0,10.64,5.90,3.98,0.76,1345
131,"AUS","Advanced Economies","Australia",2000,"M",15,24,0.3,18.1,17.8,74.0,72.2,7.6,2.7,10.23,5.98,4.05,0.21,1332
131,"AUS","Advanced Economies","Australia",2005,"M",15,24,0.2,16.9,16.8,73.4,71.2,9.5,3.3,10.68,5.98,4.44,0.26,1436
131,"AUS","Advanced Economies","Australia",2010,"M",15,24,0.1,12.9,12.8,87.0,52.2,0.0,0.0,10.90,6.48,4.42,0.00,1480
107,"AUT","Advanced Economies","Austria",1870,"M",15,24,37.2,61.5,19.2,0.8,0.2,0.5,0.1,3.42,3.33,0.08,0.01,1850
107,"AUT","Advanced Economies","Austria",1875,"M",15,24,35.3,63.2,20.6,0.9,0.2,0.5,0.2,3.57,3.47,0.09,0.01,1875
107,"AUT","Advanced Economies","Austria",1880,"M",15,24,33.3,65.2,22.2,1.0,0.2,0.5,0.2,3.72,3.62,0.09,0.01,1972
107,"AUT","Advanced Economies","Austria",1885,"M",15,24,30.5,67.7,24.1,1.1,0.2,0.6,0.2,3.93,3.81,0.10,0.02,2004
107,"AUT","Advanced Economies","Austria",1890,"M",15,24,28.4,69.7,26.0,1.2,0.3,0.6,0.2,4.11,3.98,0.11,0.02,2114
107,"AUT","Advanced Economies","Austria",1895,"M",15,24,19.5,78.4,30.8,1.4,0.3,0.7,0.2,4.68,4.54,0.13,0.02,2199
107,"AUT","Advanced Economies","Austria",1900,"M",15,24,8.0,89.6,37.0,1.7,0.4,0.8,0.2,5.42,5.26,0.15,0.02,2352
107,"AUT","Advanced Economies","Austria",1905,"M",15,24,15.6,81.3,35.4,2.2,0.6,1.0,0.3,5.13,4.92,0.19,0.03,2383
107,"AUT","Advanced Economies","Austria",1910,"M",15,24,19.3,76.8,35.4,2.3,0.6,2.0,0.6,5.15,4.82,0.27,0.05,2437
107,"AUT","Advanced Economies","Austria",1915,"M",15,24,14.8,82.1,40.8,1.7,0.5,1.4,0.4,5.40,5.16,0.20,0.04,2602
107,"AUT","Advanced Economies","Austria",1920,"M",15,24,11.6,82.6,41.8,7.5,2.4,0.0,0.0,5.97,5.58,0.40,0.00,600
107,"AUT","Advanced Economies","Austria",1925,"M",15,24,2.1,92.0,49.2,5.9,2.0,0.0,0.0,6.45,6.12,0.32,0.00,620
107,"AUT","Advanced Economies","Austria",1930,"M",15,24,4.8,87.0,49.0,4.7,1.8,3.5,1.1,6.73,6.10,0.54,0.09,560
107,"AUT","Advanced Economies","Austria",1935,"M",15,24,3.9,87.6,52.2,6.3,2.6,2.2,0.7,6.87,6.27,0.53,0.06,489
107,"AUT","Advanced Economies","Austria",1940,"M",15,24,2.4,92.4,58.8,4.5,1.9,0.7,0.2,5.42,5.09,0.31,0.02,479
107,"AUT","Advanced Economies","Austria",1945,"M",15,24,1.1,95.5,62.9,1.6,0.7,1.8,0.6,3.59,3.30,0.24,0.05,478
107,"AUT","Advanced Economies","Austria",1950,"M",15,24,5.2,85.5,58.6,7.5,3.0,1.8,0.8,3.87,3.25,0.56,0.05,473
107,"AUT","Advanced Economies","Austria",1955,"M",15,24,4.5,86.0,60.4,7.9,2.4,1.6,0.7,3.90,3.31,0.54,0.05,478
107,"AUT","Advanced Economies","Austria",1960,"M",15,24,4.2,60.5,43.1,33.1,16.5,2.2,0.9,5.71,3.48,2.16,0.06,530
107,"AUT","Advanced Economies","Austria",1965,"M",15,24,3.1,58.2,44.1,36.2,23.4,2.4,1.0,6.24,3.59,2.58,0.07,531
107,"AUT","Advanced Economies","Austria",1970,"M",15,24,0.9,52.1,41.9,44.0,26.5,3.0,1.2,6.90,3.76,3.06,0.08,515
107,"AUT","Advanced Economies","Austria",1975,"M",15,24,0.1,51.4,42.4,46.1,28.7,2.5,1.0,7.07,3.82,3.19,0.07,556
107,"AUT","Advanced Economies","Austria",1980,"M",15,24,0.1,49.7,42.1,49.7,31.8,0.4,0.2,7.14,3.84,3.29,0.01,628
107,"AUT","Advanced Economies","Austria",1985,"M",15,24,2.4,46.3,39.9,47.2,33.0,4.1,1.5,7.42,3.77,3.53,0.11,655
107,"AUT","Advanced Economies","Austria",1990,"M",15,24,5.6,38.3,33.4,55.5,37.9,0.6,0.2,7.48,3.68,3.78,0.02,598
107,"AUT","Advanced Economies","Austria",1995,"M",15,24,7.4,24.5,22.4,57.2,36.6,10.9,3.7,8.58,3.66,4.62,0.29,518
107,"AUT","Advanced Economies","Austria",2000,"M",15,24,3.2,27.3,25.2,58.3,36.5,11.2,3.6,8.82,3.83,4.69,0.30,485
107,"AUT","Advanced Economies","Austria",2005,"M",15,24,0.2,30.5,28.3,66.7,41.5,2.7,1.0,8.57,3.95,4.54,0.07,495
107,"AUT","Advanced Economies","Austria",2010,"M",15,24,0.1,33.9,31.5,64.2,39.6,1.7,0.6,8.29,3.95,4.29,0.05,501
108,"BEL","Advanced Economies","Belgium",1870,"M",15,24,27.5,68.2,21.5,3.6,0.7,0.7,0.6,3.14,2.95,0.17,0.03,444
108,"BEL","Advanced Economies","Belgium",1875,"M",15,24,26.8,68.8,22.6,3.6,0.7,0.8,0.7,3.21,3.01,0.18,0.03,466
108,"BEL","Advanced Economies","Belgium",1880,"M",15,24,26.1,69.3,23.7,3.6,0.7,1.0,0.9,3.30,3.07,0.19,0.04,488
108,"BEL","Advanced Economies","Belgium",1885,"M",15,24,25.1,71.5,25.6,2.2,0.4,1.2,1.1,3.31,3.12,0.15,0.05,539
108,"BEL","Advanced Economies","Belgium",1890,"M",15,24,26.4,66.6,25.1,5.9,1.2,1.1,1.0,3.49,3.17,0.28,0.04,580
108,"BEL","Advanced Economies","Belgium",1895,"M",15,24,26.7,66.7,26.3,5.6,1.2,1.0,0.9,3.48,3.19,0.26,0.04,607
108,"BEL","Advanced Economies","Belgium",1900,"M",15,24,26.9,66.7,27.7,5.5,1.2,0.9,0.9,3.51,3.22,0.26,0.04,629
108,"BEL","Advanced Economies","Belgium",1905,"M",15,24,27.8,65.8,28.8,5.3,1.1,1.1,1.0,3.52,3.22,0.26,0.04,655
108,"BEL","Advanced Economies","Belgium",1910,"M",15,24,23.8,69.5,32.1,5.4,1.2,1.3,1.2,3.78,3.45,0.28,0.05,661
108,"BEL","Advanced Economies","Belgium",1915,"M",15,24,20.8,72.1,35.9,5.6,1.2,1.5,1.3,4.01,3.66,0.29,0.06,714
108,"BEL","Advanced Economies","Belgium",1920,"M",15,24,22.5,66.5,33.8,9.3,2.1,1.7,1.5,4.18,3.67,0.44,0.07,706
108,"BEL","Advanced Economies","Belgium",1925,"M",15,24,20.1,65.5,35.1,12.6,2.9,1.8,1.6,4.52,3.88,0.57,0.07,697
108,"BEL","Advanced Economies","Belgium",1930,"M",15,24,9.2,65.2,36.8,23.2,5.5,2.4,2.2,5.69,4.60,1.00,0.09,683
108,"BEL","Advanced Economies","Belgium",1935,"M",15,24,16.4,54.1,32.5,27.0,6.1,2.5,2.2,5.61,4.37,1.14,0.09,649
108,"BEL","Advanced Economies","Belgium",1940,"M",15,24,12.3,52.6,33.4,32.2,7.4,2.9,2.7,6.16,4.69,1.36,0.11,576
108,"BEL","Advanced Economies","Belgium",1945,"M",15,24,3.9,56.4,37.2,34.1,8.8,5.7,5.1,7.04,5.19,1.63,0.22,395
108,"BEL","Advanced Economies","Belgium",1950,"M",15,24,5.0,41.7,33.9,48.7,11.4,4.7,4.0,7.73,5.47,2.08,0.17,645
108,"BEL","Advanced Economies","Belgium",1955,"M",15,24,3.5,41.4,33.5,49.8,11.6,5.3,4.6,7.91,5.55,2.16,0.20,599
108,"BEL","Advanced Economies","Belgium",1960,"M",15,24,2.1,29.7,25.1,56.9,14.8,11.3,9.6,8.98,5.73,2.83,0.42,563
108,"BEL","Advanced Economies","Belgium",1965,"M",15,24,1.3,32.4,27.6,55.8,13.6,10.5,9.3,8.88,5.78,2.71,0.39,649
108,"BEL","Advanced Economies","Belgium",1970,"M",15,24,3.1,22.4,21.6,60.7,23.0,13.7,11.9,9.63,5.79,3.33,0.51,737
108,"BEL","Advanced Economies","Belgium",1975,"M",15,24,3.7,16.2,15.7,63.7,20.6,16.4,14.0,9.88,5.76,3.51,0.61,782
108,"BEL","Advanced Economies","Belgium",1980,"M",15,24,4.7,12.0,11.4,66.4,24.6,16.9,13.6,10.06,5.70,3.74,0.61,810
108,"BEL","Advanced Economies","Belgium",1985,"M",15,24,3.6,9.3,8.4,68.8,29.2,18.3,13.9,10.44,5.76,4.04,0.65,773
108,"BEL","Advanced Economies","Belgium",1990,"M",15,24,2.5,7.3,6.6,70.7,35.0,19.6,14.1,10.85,5.83,4.34,0.67,712
108,"BEL","Advanced Economies","Belgium",1995,"M",15,24,1.3,9.7,8.0,69.1,37.9,19.8,13.6,10.94,5.87,4.40,0.67,657
108,"BEL","Advanced Economies","Belgium",2000,"M",15,24,0.6,6.5,4.8,81.9,44.4,10.9,7.2,10.72,5.91,4.45,0.36,634
108,"BEL","Advanced Economies","Belgium",2005,"M",15,24,5.4,6.5,5.6,79.7,41.5,8.4,5.5,10.06,5.65,4.14,0.28,632
108,"BEL","Advanced Economies","Belgium",2010,"M",15,24,2.8,11.1,9.2,77.0,42.2,9.2,6.0,9.93,5.78,3.85,0.30,635
50,"CAN","Advanced Economies","Canada",1870,"M",15,24,11.0,82.2,13.5,6.8,0.6,0.0,0.0,3.50,3.28,0.22,0.00,374
50,"CAN","Advanced Economies","Canada",1875,"M",15,24,10.0,82.6,13.6,7.4,0.8,0.0,0.0,3.58,3.33,0.25,0.00,421
50,"CAN","Advanced Economies","Canada",1880,"M",15,24,7.2,85.3,14.2,7.5,0.9,0.0,0.0,3.69,3.44,0.25,0.00,455
50,"CAN","Advanced Economies","Canada",1885,"M",15,24,5.6,87.2,3.1,5.6,0.8,1.5,0.4,3.46,3.14,0.28,0.04,489
50,"CAN","Advanced Economies","Canada",1890,"M",15,24,7.0,86.4,6.5,5.1,0.8,1.4,0.4,3.48,3.18,0.26,0.04,504
50,"CAN","Advanced Economies","Canada",1895,"M",15,24,2.1,90.1,10.5,5.9,1.0,1.9,0.5,3.86,3.49,0.32,0.05,536
50,"CAN","Advanced Economies","Canada",1900,"M",15,24,8.1,75.1,12.1,12.5,2.3,4.2,1.1,4.42,3.62,0.70,0.11,543
50,"CAN","Advanced Economies","Canada",1905,"M",15,24,10.0,72.1,15.5,13.7,2.9,4.4,1.2,4.58,3.71,0.76,0.11,637
50,"CAN","Advanced Economies","Canada",1910,"M",15,24,13.0,55.7,15.1,29.9,7.3,1.6,0.5,5.27,4.02,1.21,0.04,745
50,"CAN","Advanced Economies","Canada",1915,"M",15,24,11.6,57.7,18.3,29.1,7.7,1.8,0.5,5.40,4.14,1.21,0.05,776
50,"CAN","Advanced Economies","Canada",1920,"M",15,24,7.6,61.6,23.0,28.9,8.2,2.1,0.5,5.70,4.40,1.24,0.05,757
50,"CAN","Advanced Economies","Canada",1925,"M",15,24,2.0,67.9,29.9,27.9,8.1,2.5,0.6,6.05,4.76,1.23,0.06,829
50,"CAN","Advanced Economies","Canada",1930,"M",15,24,4.7,59.0,30.2,33.7,9.9,2.9,0.7,6.43,4.87,1.48,0.07,990
50,"CAN","Advanced Economies","Canada",1935,"M",15,24,3.6,52.2,29.0,41.6,12.2,2.9,0.7,6.97,5.11,1.79,0.07,1013
50,"CAN","Advanced Economies","Canada",1940,"M",15,24,2.5,48.7,28.3,46.2,13.6,2.9,0.7,7.30,5.26,1.97,0.07,1083
50,"CAN","Advanced Economies","Canada",1945,"M",15,24,1.3,48.2,29.6,46.7,13.9,3.7,1.0,7.50,5.36,2.04,0.09,1078
50,"CAN","Advanced Economies","Canada",1950,"M",15,24,0.8,44.7,28.3,46.4,13.8,8.0,3.1,7.97,5.46,2.29,0.22,1096
50,"CAN","Advanced Economies","Canada",1955,"M",15,24,0.7,38.3,24.3,50.2,14.6,10.8,4.1,8.43,5.54,2.59,0.30,1140
50,"CAN","Advanced Economies","Canada",1960,"M",15,24,0.6,29.3,19.7,54.6,15.5,15.6,5.7,9.14,5.68,3.03,0.43,1324
50,"CAN","Advanced Economies","Canada",1965,"M",15,24,0.8,24.2,16.2,53.1,15.8,21.9,7.6,9.69,5.71,3.38,0.59,1585
50,"CAN","Advanced Economies","Canada",1970,"M",15,24,0.1,14.7,6.7,56.0,17.8,29.2,10.3,10.51,5.75,3.96,0.79,2044
50,"CAN","Advanced Economies","Canada",1975,"M",15,24,0.5,7.6,4.3,61.1,16.6,30.8,11.3,10.89,5.87,4.18,0.84,2299
50,"CAN","Advanced Economies","Canada",1980,"M",15,24,0.3,6.1,3.7,65.3,18.7,28.3,10.0,10.89,5.91,4.22,0.77,2458
50,"CAN","Advanced Economies","Canada",1985,"M",15,24,0.2,5.4,3.3,79.7,23.0,14.7,3.5,10.25,5.92,3.97,0.36,2310
50,"CAN","Advanced Economies","Canada",1990,"M",15,24,0.1,4.2,2.6,78.9,23.6,16.7,4.0,10.44,5.94,4.08,0.41,2076
50,"CAN","Advanced Economies","Canada",1995,"M",15,24,0.2,4.1,2.3,73.5,25.9,22.2,5.1,10.79,5.93,4.31,0.55,2040
50,"CAN","Advanced Economies","Canada",2000,"M",15,24,0.2,2.9,1.8,79.2,25.6,17.7,4.7,10.62,5.96,4.21,0.45,2116
50,"CAN","Advanced Economies","Canada",2005,"M",15,24,1.4,0.1,0.1,82.1,41.2,16.4,4.7,11.02,5.91,4.68,0.42,2222
50,"CAN","Advanced Economies","Canada",2010,"M",15,24,1.3,0.5,0.3,80.4,43.7,17.8,5.0,11.16,5.92,4.79,0.46,2305
110,"DNK","Advanced Economies","Denmark",1870,"M",15,24,7.6,91.0,28.5,1.3,0.2,0.1,0.0,2.51,2.45,0.06,0.00,153
110,"DNK","Advanced Economies","Denmark",1875,"M",15,24,7.2,91.4,29.8,1.4,0.3,0.1,0.0,2.55,2.48,0.07,0.00,170
110,"DNK","Advanced Economies","Denmark",1880,"M",15,24,6.8,91.6,31.2,1.5,0.3,0.1,0.1,2.60,2.52,0.08,0.00,170
110,"DNK","Advanced Economies","Denmark",1885,"M",15,24,6.4,91.6,32.6,1.9,0.4,0.2,0.1,2.67,2.57,0.10,0.00,184
110,"DNK","Advanced Economies","Denmark",1890,"M",15,24,6.0,91.6,34.2,2.3,0.5,0.2,0.1,2.75,2.62,0.12,0.01,178
110,"DNK","Advanced Economies","Denmark",1895,"M",15,24,5.5,92.0,36.1,2.5,0.6,0.2,0.1,2.81,2.67,0.13,0.01,206
110,"DNK","Advanced Economies","Denmark",1900,"M",15,24,5.1,92.6,38.3,2.3,0.6,0.2,0.1,2.85,2.72,0.12,0.00,219
110,"DNK","Advanced Economies","Denmark",1905,"M",15,24,4.7,93.0,40.6,2.3,0.6,0.2,0.1,2.90,2.77,0.12,0.01,237
110,"DNK","Advanced Economies","Denmark",1910,"M",15,24,2.6,79.3,36.6,18.0,5.1,0.2,0.1,3.94,3.05,0.89,0.01,235
110,"DNK","Advanced Economies","Denmark",1915,"M",15,24,2.3,77.1,38.3,20.5,6.1,0.2,0.1,4.16,3.14,1.02,0.01,268
110,"DNK","Advanced Economies","Denmark",1920,"M",15,24,2.1,75.7,38.3,22.2,7.2,0.2,0.1,4.30,3.18,1.11,0.01,293
110,"DNK","Advanced Economies","Denmark",1925,"M",15,24,1.8,73.5,39.3,23.9,8.2,1.0,0.5,4.55,3.25,1.27,0.03,309
110,"DNK","Advanced Economies","Denmark",1930,"M",15,24,1.4,71.8,40.6,23.6,8.7,3.4,1.7,4.86,3.32,1.44,0.10,320
110,"DNK","Advanced Economies","Denmark",1935,"M",15,24,1.1,70.5,42.3,24.9,9.8,3.6,1.8,5.04,3.39,1.54,0.11,326
110,"DNK","Advanced Economies","Denmark",1940,"M",15,24,0.9,69.1,44.0,26.4,10.8,3.7,1.8,5.21,3.46,1.64,0.11,327
110,"DNK","Advanced Economies","Denmark",1945,"M",15,24,0.5,50.1,33.1,45.4,19.2,3.8,1.9,6.40,3.63,2.66,0.11,328
110,"DNK","Advanced Economies","Denmark",1950,"M",15,24,1.6,40.9,27.9,53.1,13.7,4.3,3.3,6.67,3.68,2.84,0.15,296
110,"DNK","Advanced Economies","Denmark",1955,"M",15,24,3.8,34.8,24.5,56.1,16.1,5.3,3.9,6.93,3.64,3.10,0.18,302
110,"DNK","Advanced Economies","Denmark",1960,"M",15,24,4.2,20.0,13.9,69.8,16.1,6.0,4.2,7.61,3.71,3.70,0.20,348
110,"DNK","Advanced Economies","Denmark",1965,"M",15,24,4.3,16.7,12.7,66.4,19.7,12.6,7.7,8.28,3.75,4.13,0.41,406
110,"DNK","Advanced Economies","Denmark",1970,"M",15,24,1.5,8.3,6.6,69.9,25.3,20.3,12.1,10.50,5.31,4.55,0.65,406
110,"DNK","Advanced Economies","Denmark",1975,"M",15,24,3.2,0.7,0.5,83.5,27.3,12.5,9.0,11.26,6.76,4.07,0.43,382
110,"DNK","Advanced Economies","Denmark",1980,"M",15,24,3.6,0.0,0.0,85.1,27.4,11.3,8.3,11.19,6.75,4.05,0.39,394
110,"DNK","Advanced Economies","Denmark",1985,"M",15,24,1.1,0.0,0.0,84.6,27.6,14.3,10.4,11.64,6.92,4.22,0.49,405
110,"DNK","Advanced Economies","Denmark",1990,"M",15,24,0.1,0.0,0.0,96.4,38.0,3.5,1.3,10.84,6.51,4.24,0.09,391
110,"DNK","Advanced Economies","Denmark",1995,"M",15,24,0.1,0.0,0.0,96.1,38.9,3.8,1.4,10.37,5.99,4.28,0.10,355
110,"DNK","Advanced Economies","Denmark",2000,"M",15,24,1.8,0.0,0.0,80.0,28.4,18.2,6.3,10.73,5.89,4.34,0.49,312
110,"DNK","Advanced Economies","Denmark",2005,"M",15,24,3.1,0.0,0.0,83.4,24.1,13.4,4.6,10.20,5.81,4.03,0.36,304
110,"DNK","Advanced Economies","Denmark",2010,"M",15,24,1.1,0.0,0.0,96.5,29.9,2.4,0.9,9.94,5.94,3.94,0.07,345
111,"FIN","Advanced Economies","Finland",1870,"M",15,24,94.2,5.8,1.8,0.2,0.0,0.1,0.0,0.19,0.17,0.02,0.00,163
111,"FIN","Advanced Economies","Finland",1875,"M",15,24,92.9,7.0,2.3,0.2,0.0,0.1,0.0,0.22,0.20,0.02,0.00,177
111,"FIN","Advanced Economies","Finland",1880,"M",15,24,91.4,8.5,2.9,0.2,0.0,0.1,0.0,0.26,0.24,0.02,0.00,183
111,"FIN","Advanced Economies","Finland",1885,"M",15,24,88.8,10.6,3.8,0.4,0.1,0.2,0.1,0.35,0.31,0.04,0.01,191
111,"FIN","Advanced Economies","Finland",1890,"M",15,24,85.9,13.4,5.0,0.4,0.1,0.3,0.1,0.44,0.39,0.04,0.01,203
111,"FIN","Advanced Economies","Finland",1895,"M",15,24,82.3,17.0,6.7,0.4,0.1,0.3,0.1,0.55,0.50,0.04,0.01,222
111,"FIN","Advanced Economies","Finland",1900,"M",15,24,36.1,62.0,25.8,0.9,0.2,0.9,0.2,1.97,1.83,0.12,0.02,253
111,"FIN","Advanced Economies","Finland",1905,"M",15,24,28.8,69.1,30.2,1.2,0.2,1.0,0.2,2.23,2.07,0.13,0.02,253
111,"FIN","Advanced Economies","Finland",1910,"M",15,24,62.9,36.5,16.9,0.8,0.1,0.1,0.0,1.16,1.11,0.05,0.00,280
111,"FIN","Advanced Economies","Finland",1915,"M",15,24,52.7,46.0,22.9,0.9,0.2,0.2,0.0,1.48,1.42,0.06,0.00,289
111,"FIN","Advanced Economies","Finland",1920,"M",15,24,38.8,60.5,30.8,0.4,0.1,0.3,0.1,1.91,1.85,0.04,0.01,358
111,"FIN","Advanced Economies","Finland",1925,"M",15,24,17.7,81.4,43.6,0.8,0.1,0.0,0.0,2.58,2.54,0.04,0.00,314
111,"FIN","Advanced Economies","Finland",1930,"M",15,24,9.3,89.7,50.8,0.8,0.1,0.2,0.0,2.91,2.85,0.05,0.00,311
111,"FIN","Advanced Economies","Finland",1935,"M",15,24,7.5,90.3,54.3,1.8,0.3,0.3,0.1,3.10,2.98,0.11,0.01,324
111,"FIN","Advanced Economies","Finland",1940,"M",15,24,5.7,92.5,58.9,1.5,0.2,0.3,0.1,3.19,3.10,0.09,0.01,329
111,"FIN","Advanced Economies","Finland",1945,"M",15,24,3.8,93.4,61.7,1.9,0.3,0.9,0.2,3.40,3.22,0.16,0.02,319
111,"FIN","Advanced Economies","Finland",1950,"M",15,24,3.2,87.6,60.0,6.6,1.0,2.6,0.9,3.91,3.32,0.51,0.07,322
111,"FIN","Advanced Economies","Finland",1955,"M",15,24,1.8,87.5,61.5,7.4,1.1,3.3,1.1,4.10,3.41,0.60,0.09,321
111,"FIN","Advanced Economies","Finland",1960,"M",15,24,0.6,85.1,59.9,10.3,1.7,4.1,1.3,4.39,3.47,0.80,0.11,344
111,"FIN","Advanced Economies","Finland",1965,"M",15,24,0.8,72.3,54.7,21.7,5.4,5.2,1.6,5.26,3.62,1.50,0.14,425
111,"FIN","Advanced Economies","Finland",1970,"M",15,24,3.4,59.1,47.2,26.8,6.5,10.7,3.7,6.85,4.48,2.09,0.29,448
111,"FIN","Advanced Economies","Finland",1975,"M",15,24,1.7,46.9,38.6,44.4,25.8,7.0,2.2,8.36,5.65,2.53,0.18,420
111,"FIN","Advanced Economies","Finland",1980,"M",15,24,1.0,46.4,39.2,46.2,30.1,6.3,2.2,8.56,5.72,2.67,0.17,392
111,"FIN","Advanced Economies","Finland",1985,"M",15,24,0.6,49.8,42.8,48.4,30.8,1.2,0.5,8.24,5.75,2.45,0.03,372
111,"FIN","Advanced Economies","Finland",1990,"M",15,24,0.1,51.7,45.3,46.8,29.8,1.4,0.5,8.22,5.80,2.38,0.04,332
111,"FIN","Advanced Economies","Finland",1995,"M",15,24,0.1,53.9,48.9,30.9,18.9,15.1,5.2,8.65,5.84,2.40,0.41,323
111,"FIN","Advanced Economies","Finland",2000,"M",15,24,0.1,53.0,48.5,44.7,29.4,2.1,0.8,8.27,5.86,2.35,0.06,337
111,"FIN","Advanced Economies","Finland",2005,"M",15,24,0.1,49.0,45.4,50.0,34.2,0.8,0.3,8.48,5.89,2.58,0.02,336
111,"FIN","Advanced Economies","Finland",2010,"M",15,24,0.1,51.4,47.9,47.5,32.6,1.0,0.4,8.37,5.89,2.46,0.03,337
112,"FRA","Advanced Economies","France",1870,"M",15,24,75.2,24.8,6.9,0.4,0.1,0.2,0.0,0.86,0.82,0.03,0.00,3042
112,"FRA","Advanced Economies","France",1875,"M",15,24,61.3,38.7,11.5,0.5,0.1,0.2,0.0,1.32,1.29,0.03,0.00,3148
112,"FRA","Advanced Economies","France",1880,"M",15,24,1.7,97.8,31.2,0.5,0.1,0.2,0.0,3.30,3.26,0.04,0.00,3263
112,"FRA","Advanced Economies","France",1885,"M",15,24,4.0,94.4,32.2,1.5,0.4,0.2,0.1,3.34,3.25,0.09,0.00,3346
112,"FRA","Advanced Economies","France",1890,"M",15,24,0.1,99.0,36.5,0.7,0.2,0.3,0.1,3.49,3.44,0.05,0.01,3257
112,"FRA","Advanced Economies","France",1895,"M",15,24,0.1,98.7,39.0,0.9,0.2,0.4,0.1,3.59,3.51,0.07,0.01,3299
112,"FRA","Advanced Economies","France",1900,"M",15,24,0.1,98.5,41.7,0.9,0.3,0.4,0.1,3.66,3.57,0.07,0.01,3204
112,"FRA","Advanced Economies","France",1905,"M",15,24,0.2,96.2,43.8,2.3,0.7,1.4,0.4,3.93,3.69,0.21,0.03,3332
112,"FRA","Advanced Economies","France",1910,"M",15,24,0.6,95.2,46.4,2.6,0.8,1.5,0.4,4.01,3.74,0.23,0.04,3128
