BLcode,WBcode,region_code,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop
107,"AUT","Advanced Economies","Austria",1890,"M",15,64,34.2,63.4,18.6,1.5,0.2,0.9,0.4,3.64,3.47,0.14,0.03,7066
107,"AUT","Advanced Economies","Austria",1895,"M",15,64,30.1,67.3,22.0,1.6,0.3,0.9,0.5,3.96,3.78,0.15,0.03,7300
107,"AUT","Advanced Economies","Austria",1900,"M",15,64,25.3,71.9,25.9,1.8,0.4,1.0,0.5,4.34,4.14,0.17,0.03,7754
107,"AUT","Advanced Economies","Austria",1905,"M",15,64,24.0,72.7,28.0,2.1,0.6,1.2,0.6,4.53,4.29,0.20,0.04,7901
107,"AUT","Advanced Economies","Austria",1910,"M",15,64,22.1,74.1,30.1,2.3,0.7,1.6,0.8,4.78,4.48,0.25,0.05,8125
107,"AUT","Advanced Economies","Austria",1915,"M",15,64,19.0,76.9,33.1,2.3,0.7,1.8,1.0,5.05,4.73,0.27,0.06,8751
107,"AUT","Advanced Economies","Austria",1920,"M",15,64,16.0,79.0,35.3,3.9,1.3,1.6,1.1,5.41,5.02,0.34,0.05,2032
107,"AUT","Advanced Economies","Austria",1925,"M",15,64,11.1,82.9,38.7,4.6,1.6,1.4,0.9,5.75,5.34,0.36,0.05,2140
107,"AUT","Advanced Economies","Austria",1930,"M",15,64,9.4,83.3,40.3,3.4,1.3,3.9,2.4,6.16,5.53,0.50,0.13,2183
107,"AUT","Advanced Economies","Austria",1935,"M",15,64,6.1,85.7,43.2,4.1,1.7,4.0,2.6,6.50,5.81,0.56,0.13,2195
107,"AUT","Advanced Economies","Austria",1940,"M",15,64,3.3,88.7,47.0,4.2,1.8,3.8,2.6,6.43,5.76,0.54,0.13,2139
107,"AUT","Advanced Economies","Austria",1945,"M",15,64,2.3,89.5,49.3,4.3,2.0,3.9,2.6,6.15,5.46,0.56,0.13,2123
107,"AUT","Advanced Economies","Austria",1950,"M",15,64,3.0,87.2,53.9,6.2,3.4,3.6,2.8,6.15,5.35,0.68,0.13,2109
107,"AUT","Advanced Economies","Austria",1955,"M",15,64,2.6,87.3,55.4,6.5,3.6,3.6,2.8,5.88,5.06,0.69,0.13,2124
107,"AUT","Advanced Economies","Austria",1960,"M",15,64,2.3,81.0,51.1,12.9,7.1,3.7,2.8,5.98,4.75,1.10,0.13,2159
107,"AUT","Advanced Economies","Austria",1965,"M",15,64,3.2,59.2,40.2,33.8,21.3,3.8,2.8,7.29,4.65,2.51,0.13,2173
107,"AUT","Advanced Economies","Austria",1970,"M",15,64,2.9,42.2,30.7,50.7,32.6,4.1,3.0,8.28,4.47,3.66,0.14,2189
107,"AUT","Advanced Economies","Austria",1975,"M",15,64,1.0,39.0,29.3,55.6,36.9,4.4,3.1,8.44,4.24,4.05,0.15,2263
107,"AUT","Advanced Economies","Austria",1980,"M",15,64,0.1,35.7,27.6,60.1,41.4,4.0,3.0,8.53,4.01,4.38,0.14,2357
107,"AUT","Advanced Economies","Austria",1985,"M",15,64,0.7,32.4,25.4,61.4,44.1,5.5,3.6,8.68,3.83,4.66,0.18,2514
107,"AUT","Advanced Economies","Austria",1990,"M",15,64,1.4,28.1,22.3,64.3,47.0,6.1,4.1,8.97,3.83,4.94,0.20,2619
107,"AUT","Advanced Economies","Austria",1995,"M",15,64,2.0,22.4,18.1,64.5,47.9,11.1,6.9,9.58,3.84,5.39,0.36,2737
107,"AUT","Advanced Economies","Austria",2000,"M",15,64,1.8,19.5,15.9,64.1,48.9,14.7,9.2,10.03,3.86,5.69,0.48,2778
107,"AUT","Advanced Economies","Austria",2005,"M",15,64,1.7,16.6,13.7,64.5,50.4,17.2,11.7,10.42,3.87,5.97,0.58,2803
107,"AUT","Advanced Economies","Austria",2010,"M",15,64,1.7,15.7,13.2,64.8,51.7,17.8,12.1,10.56,3.88,6.08,0.60,2838
108,"BEL","Advanced Economies","Belgium",1870,"M",15,64,8.6,88.7,34.1,1.9,0.4,0.8,0.3,3.98,3.84,0.11,0.02,1573
108,"BEL","Advanced Economies","Belgium",1875,"M",15,64,28.6,68.8,25.5,1.7,0.3,0.9,0.3,3.12,2.98,0.11,0.02,1619
108,"BEL","Advanced Economies","Belgium",1880,"M",15,64,28.1,68.5,25.1,2.3,0.5,1.0,0.4,3.18,3.01,0.14,0.03,1660
108,"BEL","Advanced Economies","Belgium",1885,"M",15,64,27.4,69.0,25.1,2.4,0.5,1.2,0.4,3.23,3.04,0.16,0.03,1774
108,"BEL","Advanced Economies","Belgium",1890,"M",15,64,27.4,67.4,24.6,3.9,0.9,1.3,0.4,3.33,3.07,0.22,0.03,1847
108,"BEL","Advanced Economies","Belgium",1895,"M",15,64,27.1,68.1,25.1,3.5,0.8,1.3,0.4,3.33,3.09,0.21,0.03,1969
108,"BEL","Advanced Economies","Belgium",1900,"M",15,64,26.6,69.4,26.2,2.7,0.6,1.4,0.4,3.32,3.11,0.18,0.04,2079
108,"BEL","Advanced Economies","Belgium",1905,"M",15,64,25.8,67.9,26.5,4.8,1.2,1.4,0.4,3.52,3.21,0.27,0.04,2230
108,"BEL","Advanced Economies","Belgium",1910,"M",15,64,11.0,82.5,33.3,5.0,1.3,1.6,0.5,4.19,3.87,0.28,0.04,2319
108,"BEL","Advanced Economies","Belgium",1915,"M",15,64,13.2,79.8,34.0,5.3,1.4,1.7,0.4,4.18,3.83,0.30,0.04,2516
108,"BEL","Advanced Economies","Belgium",1920,"M",15,64,16.0,75.3,33.4,6.7,1.8,1.9,0.6,4.20,3.78,0.37,0.05,2497
108,"BEL","Advanced Economies","Belgium",1925,"M",15,64,16.8,73.0,33.7,8.1,2.2,2.0,0.7,4.30,3.81,0.43,0.06,2644
108,"BEL","Advanced Economies","Belgium",1930,"M",15,64,15.2,70.1,33.8,12.3,3.3,2.5,1.1,4.69,4.00,0.61,0.07,2792
108,"BEL","Advanced Economies","Belgium",1935,"M",15,64,15.0,67.5,33.8,14.8,4.0,2.8,1.4,4.91,4.09,0.73,0.08,2902
108,"BEL","Advanced Economies","Belgium",1940,"M",15,64,10.4,68.5,35.8,17.9,5.0,3.3,1.9,5.38,4.40,0.88,0.10,2832
108,"BEL","Advanced Economies","Belgium",1945,"M",15,64,5.3,67.2,37.9,23.0,6.7,4.5,3.3,6.13,4.81,1.16,0.16,1334
108,"BEL","Advanced Economies","Belgium",1950,"M",15,64,2.9,63.1,50.6,29.2,8.4,4.8,4.0,7.04,5.45,1.41,0.18,2911
108,"BEL","Advanced Economies","Belgium",1955,"M",15,64,2.3,60.8,52.0,31.6,9.3,5.3,4.5,7.33,5.59,1.54,0.20,2928
108,"BEL","Advanced Economies","Belgium",1960,"M",15,64,1.8,56.4,47.0,35.0,10.6,6.8,5.7,7.64,5.61,1.78,0.25,2928
108,"BEL","Advanced Economies","Belgium",1965,"M",15,64,1.1,53.6,43.5,37.4,11.3,7.9,6.6,7.86,5.63,1.93,0.29,2990
108,"BEL","Advanced Economies","Belgium",1970,"M",15,64,1.2,48.4,40.0,40.7,14.3,9.6,8.0,8.25,5.67,2.23,0.35,3033
108,"BEL","Advanced Economies","Belgium",1975,"M",15,64,2.5,39.5,30.6,45.3,16.3,12.7,10.4,8.66,5.58,2.61,0.46,3135
108,"BEL","Advanced Economies","Belgium",1980,"M",15,64,3.7,31.1,24.4,49.6,19.8,15.6,12.5,9.16,5.58,3.02,0.56,3244
108,"BEL","Advanced Economies","Belgium",1985,"M",15,64,4.2,24.8,18.9,52.5,22.9,18.5,14.5,9.60,5.57,3.37,0.66,3331
108,"BEL","Advanced Economies","Belgium",1990,"M",15,64,4.2,18.7,14.2,55.5,26.6,21.6,16.5,10.13,5.61,3.76,0.76,3360
108,"BEL","Advanced Economies","Belgium",1995,"M",15,64,3.7,14.5,10.9,57.4,33.7,24.3,18.3,10.71,5.66,4.19,0.85,3377
108,"BEL","Advanced Economies","Belgium",2000,"M",15,64,3.0,10.3,7.4,61.8,34.0,24.9,18.5,10.97,5.73,4.37,0.87,3418
108,"BEL","Advanced Economies","Belgium",2005,"M",15,64,4.0,9.4,6.6,60.1,37.2,26.5,19.6,11.11,5.68,4.51,0.92,3461
108,"BEL","Advanced Economies","Belgium",2010,"M",15,64,3.7,8.6,5.9,59.1,37.7,28.6,21.1,11.27,5.70,4.57,0.99,3514
50,"CAN","Advanced Economies","Canada",1870,"M",15,64,14.1,81.3,10.5,4.6,0.5,0.0,0.0,3.19,3.03,0.15,0.00,1016
50,"CAN","Advanced Economies","Canada",1875,"M",15,64,13.0,81.7,11.0,5.3,0.6,0.0,0.0,3.28,3.10,0.18,0.00,1145
50,"CAN","Advanced Economies","Canada",1880,"M",15,64,11.3,82.9,11.5,5.8,0.6,0.0,0.0,3.38,3.18,0.20,0.00,1241
50,"CAN","Advanced Economies","Canada",1885,"M",15,64,10.1,83.7,7.8,5.6,0.3,0.6,0.1,3.34,3.12,0.21,0.01,1372
50,"CAN","Advanced Economies","Canada",1890,"M",15,64,9.7,84.0,2.8,5.4,0.5,0.8,0.3,3.23,2.98,0.23,0.02,1455
50,"CAN","Advanced Economies","Canada",1895,"M",15,64,7.9,85.4,5.8,5.6,0.7,1.1,0.4,3.42,3.14,0.25,0.03,1601
50,"CAN","Advanced Economies","Canada",1900,"M",15,64,9.7,78.5,8.1,9.4,1.6,2.4,1.0,3.84,3.30,0.47,0.07,1677
50,"CAN","Advanced Economies","Canada",1905,"M",15,64,9.4,75.8,10.4,11.7,2.4,3.1,1.4,4.17,3.48,0.61,0.09,2029
50,"CAN","Advanced Economies","Canada",1910,"M",15,64,9.4,69.0,11.8,18.8,4.6,2.9,1.6,4.69,3.72,0.88,0.09,2450
50,"CAN","Advanced Economies","Canada",1915,"M",15,64,8.2,68.0,13.8,20.2,5.4,3.7,2.1,4.99,3.88,0.99,0.12,2692
50,"CAN","Advanced Economies","Canada",1920,"M",15,64,6.5,67.7,16.2,21.5,6.3,4.4,2.5,5.31,4.07,1.10,0.14,2790
50,"CAN","Advanced Economies","Canada",1925,"M",15,64,4.4,67.0,20.0,23.4,7.4,5.2,3.0,5.73,4.33,1.24,0.16,3343
50,"CAN","Advanced Economies","Canada",1930,"M",15,64,4.6,62.8,21.7,26.8,9.1,5.9,3.4,6.11,4.50,1.43,0.19,4321
50,"CAN","Advanced Economies","Canada",1935,"M",15,64,3.7,59.0,22.6,30.9,10.9,6.5,3.9,6.54,4.69,1.64,0.21,4020
50,"CAN","Advanced Economies","Canada",1940,"M",15,64,3.0,56.6,23.5,33.5,12.0,6.9,4.2,6.83,4.83,1.78,0.22,3891
50,"CAN","Advanced Economies","Canada",1945,"M",15,64,2.2,54.5,24.9,35.6,13.3,7.7,4.7,7.15,4.98,1.93,0.25,4062
50,"CAN","Advanced Economies","Canada",1950,"M",15,64,1.7,51.8,26.1,37.2,14.4,9.3,5.8,7.53,5.12,2.10,0.30,4354
50,"CAN","Advanced Economies","Canada",1955,"M",15,64,1.4,47.8,24.8,38.9,15.2,12.0,7.5,7.96,5.23,2.34,0.39,4787
50,"CAN","Advanced Economies","Canada",1960,"M",15,64,1.0,42.5,22.9,41.4,16.2,15.1,9.3,8.47,5.35,2.63,0.49,5354
50,"CAN","Advanced Economies","Canada",1965,"M",15,64,1.1,36.9,20.3,44.5,16.4,17.7,10.5,8.89,5.44,2.88,0.56,5824
50,"CAN","Advanced Economies","Canada",1970,"M",15,64,0.6,29.2,15.5,47.8,18.1,22.4,12.8,9.58,5.55,3.32,0.70,6798
50,"CAN","Advanced Economies","Canada",1975,"M",15,64,0.9,21.2,9.0,50.9,19.3,27.1,16.1,10.17,5.58,3.73,0.86,7617
50,"CAN","Advanced Economies","Canada",1980,"M",15,64,1.0,15.7,6.8,53.0,20.7,30.3,21.4,10.74,5.67,4.03,1.03,8358
50,"CAN","Advanced Economies","Canada",1985,"M",15,64,0.6,13.0,5.5,65.0,26.6,21.5,10.8,10.42,5.74,4.03,0.65,8891
50,"CAN","Advanced Economies","Canada",1990,"M",15,64,0.5,9.9,4.1,66.4,28.1,23.3,12.4,10.74,5.80,4.23,0.71,9488
50,"CAN","Advanced Economies","Canada",1995,"M",15,64,0.5,7.8,3.2,65.3,30.4,26.4,14.1,11.10,5.83,4.46,0.81,9961
50,"CAN","Advanced Economies","Canada",2000,"M",15,64,0.5,5.6,2.3,66.1,31.5,27.8,15.9,11.35,5.87,4.60,0.87,10535
50,"CAN","Advanced Economies","Canada",2005,"M",15,64,0.6,3.1,1.3,56.8,36.8,39.5,23.1,12.35,5.91,5.18,1.25,11241
50,"CAN","Advanced Economies","Canada",2010,"M",15,64,0.5,2.2,1.0,55.2,37.8,42.0,24.4,12.57,5.93,5.31,1.33,11832
110,"DNK","Advanced Economies","Denmark",1870,"M",15,64,9.2,89.6,24.2,1.2,0.1,0.0,0.0,2.38,2.32,0.05,0.00,533
110,"DNK","Advanced Economies","Denmark",1875,"M",15,64,8.7,90.0,25.4,1.2,0.1,0.1,0.0,2.42,2.36,0.06,0.00,583
110,"DNK","Advanced Economies","Denmark",1880,"M",15,64,8.3,90.3,26.8,1.3,0.2,0.1,0.0,2.46,2.40,0.06,0.00,576
110,"DNK","Advanced Economies","Denmark",1885,"M",15,64,7.8,90.6,28.2,1.5,0.2,0.1,0.0,2.52,2.44,0.07,0.00,626
110,"DNK","Advanced Economies","Denmark",1890,"M",15,64,7.4,90.8,29.7,1.7,0.3,0.1,0.1,2.57,2.48,0.09,0.00,608
110,"DNK","Advanced Economies","Denmark",1895,"M",15,64,6.9,91.1,31.5,1.8,0.4,0.2,0.1,2.64,2.53,0.10,0.01,679
110,"DNK","Advanced Economies","Denmark",1900,"M",15,64,6.5,91.5,33.4,1.9,0.5,0.2,0.1,2.69,2.58,0.11,0.01,699
110,"DNK","Advanced Economies","Denmark",1905,"M",15,64,6.1,91.8,35.3,2.0,0.6,0.2,0.1,2.75,2.63,0.11,0.01,775
110,"DNK","Advanced Economies","Denmark",1910,"M",15,64,5.1,87.9,35.4,6.8,2.0,0.3,0.2,3.10,2.75,0.35,0.01,787
110,"DNK","Advanced Economies","Denmark",1915,"M",15,64,4.3,81.0,34.6,14.5,4.6,0.3,0.2,3.64,2.90,0.73,0.01,893
110,"DNK","Advanced Economies","Denmark",1920,"M",15,64,3.6,81.2,36.2,15.0,5.0,0.3,0.2,3.74,2.96,0.77,0.01,973
110,"DNK","Advanced Economies","Denmark",1925,"M",15,64,2.9,78.0,36.3,18.7,6.7,0.5,0.3,4.05,3.05,0.98,0.02,1054
110,"DNK","Advanced Economies","Denmark",1930,"M",15,64,2.3,75.0,36.5,21.5,8.2,1.3,0.7,4.38,3.14,1.20,0.04,1122
110,"DNK","Advanced Economies","Denmark",1935,"M",15,64,1.7,71.9,36.7,24.4,9.9,2.1,1.3,4.72,3.23,1.42,0.07,1218
110,"DNK","Advanced Economies","Denmark",1940,"M",15,64,1.3,68.8,37.0,27.2,11.7,2.8,1.7,5.04,3.31,1.63,0.09,1291
110,"DNK","Advanced Economies","Denmark",1945,"M",15,64,0.5,61.6,34.2,34.3,15.6,3.5,2.3,5.63,3.43,2.08,0.12,1321
110,"DNK","Advanced Economies","Denmark",1950,"M",15,64,1.7,56.3,34.7,37.9,14.8,4.2,3.9,5.91,3.50,2.25,0.16,1361
110,"DNK","Advanced Economies","Denmark",1955,"M",15,64,2.4,67.6,42.2,23.5,8.8,6.6,6.2,5.32,3.40,1.67,0.26,1396
110,"DNK","Advanced Economies","Denmark",1960,"M",15,64,2.4,57.7,35.6,32.4,11.7,7.6,7.1,5.93,3.46,2.17,0.29,1456
110,"DNK","Advanced Economies","Denmark",1965,"M",15,64,2.3,50.5,33.2,36.9,15.2,10.3,8.9,6.60,3.56,2.65,0.38,1537
110,"DNK","Advanced Economies","Denmark",1970,"M",15,64,1.5,40.7,28.0,43.7,20.2,14.0,11.8,7.78,4.04,3.23,0.52,1593
110,"DNK","Advanced Economies","Denmark",1975,"M",15,64,2.1,31.6,21.9,52.0,24.9,14.2,13.3,8.55,4.40,3.60,0.55,1628
110,"DNK","Advanced Economies","Denmark",1980,"M",15,64,2.4,23.8,16.8,58.3,29.2,15.6,14.7,9.34,4.78,3.96,0.61,1672
110,"DNK","Advanced Economies","Denmark",1985,"M",15,64,2.5,18.3,13.1,60.4,31.5,18.8,17.7,10.09,5.12,4.24,0.73,1715
110,"DNK","Advanced Economies","Denmark",1990,"M",15,64,0.1,11.9,8.6,70.4,39.6,17.5,11.8,10.75,5.49,4.68,0.59,1753
110,"DNK","Advanced Economies","Denmark",1995,"M",15,64,0.1,7.7,5.7,72.9,42.9,19.3,12.9,11.24,5.68,4.91,0.64,1784
110,"DNK","Advanced Economies","Denmark",2000,"M",15,64,1.1,3.9,2.9,72.5,44.0,22.5,14.3,11.61,5.79,5.08,0.74,1801
110,"DNK","Advanced Economies","Denmark",2005,"M",15,64,2.0,1.7,1.3,71.1,42.8,25.2,16.4,11.85,5.91,5.11,0.83,1818
110,"DNK","Advanced Economies","Denmark",2010,"M",15,64,2.5,0.8,0.6,72.1,42.7,24.7,16.8,11.91,6.07,5.02,0.83,1826
111,"FIN","Advanced Economies","Finland",1870,"M",15,64,96.3,3.7,1.7,0.3,0.1,0.1,0.0,0.15,0.12,0.02,0.00,531
111,"FIN","Advanced Economies","Finland",1875,"M",15,64,95.5,4.5,1.9,0.3,0.0,0.1,0.0,0.17,0.14,0.02,0.00,584
111,"FIN","Advanced Economies","Finland",1880,"M",15,64,94.6,5.4,2.3,0.3,0.0,0.1,0.0,0.20,0.17,0.02,0.00,614
111,"FIN","Advanced Economies","Finland",1885,"M",15,64,93.2,6.6,2.7,0.4,0.0,0.2,0.0,0.24,0.21,0.03,0.00,647
111,"FIN","Advanced Economies","Finland",1890,"M",15,64,91.5,8.1,3.3,0.4,0.1,0.2,0.0,0.30,0.25,0.04,0.01,691
111,"FIN","Advanced Economies","Finland",1895,"M",15,64,89.2,10.2,4.1,0.5,0.1,0.3,0.1,0.37,0.32,0.05,0.01,731
111,"FIN","Advanced Economies","Finland",1900,"M",15,64,62.6,36.1,14.7,0.8,0.2,0.6,0.2,1.18,1.07,0.09,0.02,809
111,"FIN","Advanced Economies","Finland",1905,"M",15,64,50.5,47.8,19.6,1.0,0.3,0.8,0.3,1.56,1.42,0.12,0.02,824
111,"FIN","Advanced Economies","Finland",1910,"M",15,64,50.6,47.8,19.2,1.1,0.3,0.8,0.3,1.55,1.41,0.12,0.02,931
111,"FIN","Advanced Economies","Finland",1915,"M",15,64,40.4,57.2,24.3,1.4,0.4,1.0,0.5,1.91,1.73,0.15,0.03,959
111,"FIN","Advanced Economies","Finland",1920,"M",15,64,28.8,68.4,30.6,1.4,0.4,1.3,0.6,2.31,2.09,0.18,0.04,1186
111,"FIN","Advanced Economies","Finland",1925,"M",15,64,16.0,80.7,38.0,1.8,0.5,1.5,0.7,2.76,2.50,0.21,0.04,1041
111,"FIN","Advanced Economies","Finland",1930,"M",15,64,8.4,87.9,43.4,2.0,0.6,1.7,0.9,3.07,2.77,0.24,0.05,1032
111,"FIN","Advanced Economies","Finland",1935,"M",15,64,3.7,91.7,47.3,2.6,0.7,2.0,1.1,3.33,2.97,0.30,0.06,1125
111,"FIN","Advanced Economies","Finland",1940,"M",15,64,2.9,92.1,49.9,2.7,0.8,2.3,1.4,3.43,3.04,0.32,0.07,1193
111,"FIN","Advanced Economies","Finland",1945,"M",15,64,2.2,92.0,52.0,3.1,0.9,2.7,1.7,3.58,3.11,0.38,0.09,1171
111,"FIN","Advanced Economies","Finland",1950,"M",15,64,1.9,90.2,56.5,4.5,1.1,3.5,2.2,3.87,3.25,0.50,0.11,1203
111,"FIN","Advanced Economies","Finland",1955,"M",15,64,1.3,88.6,56.8,5.0,1.2,4.8,3.1,4.09,3.30,0.64,0.16,1259
111,"FIN","Advanced Economies","Finland",1960,"M",15,64,0.9,87.2,55.7,6.1,1.5,6.0,3.8,4.32,3.34,0.78,0.20,1327
111,"FIN","Advanced Economies","Finland",1965,"M",15,64,1.1,76.6,52.5,16.0,4.6,6.4,3.8,5.01,3.48,1.33,0.20,1439
111,"FIN","Advanced Economies","Finland",1970,"M",15,64,1.9,64.8,46.9,24.9,7.3,8.5,4.6,6.03,3.83,1.94,0.26,1490
111,"FIN","Advanced Economies","Finland",1975,"M",15,64,1.5,56.1,41.4,31.5,20.2,11.0,6.6,7.22,4.15,2.72,0.35,1564
111,"FIN","Advanced Economies","Finland",1980,"M",15,64,1.2,47.9,36.1,38.2,29.3,12.7,7.7,8.15,4.43,3.31,0.41,1610
111,"FIN","Advanced Economies","Finland",1985,"M",15,64,0.8,47.8,36.6,37.6,23.6,13.7,8.5,8.13,4.64,3.05,0.44,1673
111,"FIN","Advanced Economies","Finland",1990,"M",15,64,0.1,43.4,33.8,41.0,24.7,15.5,9.4,8.62,4.87,3.25,0.50,1691
111,"FIN","Advanced Economies","Finland",1995,"M",15,64,0.2,38.9,31.4,40.0,24.2,21.0,11.7,9.23,5.09,3.49,0.65,1723
111,"FIN","Advanced Economies","Finland",2000,"M",15,64,0.2,34.5,28.2,42.4,26.8,22.9,12.8,9.71,5.28,3.72,0.71,1751
111,"FIN","Advanced Economies","Finland",2005,"M",15,64,0.2,29.8,24.7,45.6,30.3,24.4,13.2,10.16,5.46,3.95,0.75,1776
111,"FIN","Advanced Economies","Finland",2010,"M",15,64,0.1,27.1,22.7,47.8,32.3,25.0,12.8,10.43,5.65,4.03,0.76,1793
112,"FRA","Advanced Economies","France",1870,"M",15,64,76.6,23.3,5.3,0.4,0.1,0.1,0.0,0.78,0.75,0.03,0.00,11751
112,"FRA","Advanced Economies","France",1875,"M",15,64,72.7,27.3,6.2,0.5,0.1,0.1,0.1,0.91,0.87,0.03,0.00,11957
112,"FRA","Advanced Economies","France",1880,"M",15,64,56.1,43.7,11.2,0.6,0.2,0.1,0.1,1.45,1.41,0.04,0.00,12152
112,"FRA","Advanced Economies","France",1885,"M",15,64,51.4,48.0,11.9,0.9,0.2,0.1,0.1,1.61,1.55,0.05,0.00,12286
112,"FRA","Advanced Economies","France",1890,"M",15,64,39.4,60.1,10.1,0.7,0.2,0.2,0.1,1.85,1.80,0.05,0.01,12417
112,"FRA","Advanced Economies","France",1895,"M",15,64,31.2,68.0,14.5,0.9,0.3,0.2,0.1,2.18,2.12,0.06,0.01,12442
112,"FRA","Advanced Economies","France",1900,"M",15,64,23.9,75.1,19.7,1.0,0.3,0.2,0.1,2.51,2.43,0.07,0.01,12501
