BLcode,WBcode,region_code,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop
131,"AUS","Advanced Economies","Australia",1995,"MF",25,64,1.1,8.2,4.0,61.6,54.0,29.1,19.0,11.72,5.81,4.95,0.96,9283
131,"AUS","Advanced Economies","Australia",2000,"MF",25,64,0.9,8.7,4.5,63.5,57.7,26.9,17.6,11.64,5.82,4.93,0.89,10092
131,"AUS","Advanced Economies","Australia",2005,"MF",25,64,0.7,7.7,4.2,59.0,54.8,32.6,21.6,11.93,5.85,4.99,1.08,10826
131,"AUS","Advanced Economies","Australia",2010,"MF",25,64,0.6,6.5,3.7,55.0,35.3,37.9,25.2,11.86,5.88,4.72,1.26,11521
107,"AUT","Advanced Economies","Austria",1870,"MF",25,64,65.2,33.9,11.4,0.6,0.2,0.4,0.1,1.95,1.89,0.06,0.01,8634
107,"AUT","Advanced Economies","Austria",1875,"MF",25,64,63.3,35.7,12.2,0.6,0.2,0.4,0.2,2.07,2.00,0.06,0.01,8944
107,"AUT","Advanced Economies","Austria",1880,"MF",25,64,61.3,37.6,13.2,0.7,0.2,0.4,0.2,2.20,2.12,0.07,0.01,9614
107,"AUT","Advanced Economies","Austria",1885,"MF",25,64,59.3,39.5,14.2,0.7,0.2,0.4,0.2,2.33,2.25,0.07,0.01,9746
107,"AUT","Advanced Economies","Austria",1890,"MF",25,64,56.6,42.1,15.6,0.8,0.2,0.5,0.2,2.50,2.41,0.08,0.01,10252
107,"AUT","Advanced Economies","Austria",1895,"MF",25,64,53.1,45.5,17.3,0.9,0.2,0.5,0.2,2.72,2.62,0.08,0.01,10509
107,"AUT","Advanced Economies","Austria",1900,"MF",25,64,48.9,49.6,19.4,0.9,0.2,0.6,0.2,2.99,2.88,0.09,0.02,11076
107,"AUT","Advanced Economies","Austria",1905,"MF",25,64,44.2,54.2,21.9,1.0,0.3,0.6,0.3,3.29,3.18,0.10,0.02,11330
107,"AUT","Advanced Economies","Austria",1910,"MF",25,64,39.4,58.7,24.6,1.2,0.3,0.7,0.3,3.62,3.48,0.12,0.02,11699
107,"AUT","Advanced Economies","Austria",1915,"MF",25,64,34.2,63.6,27.5,1.3,0.4,1.0,0.4,4.00,3.82,0.14,0.03,12898
107,"AUT","Advanced Economies","Austria",1920,"MF",25,64,28.7,68.9,31.0,1.3,0.4,1.1,0.5,4.38,4.19,0.16,0.03,3062
107,"AUT","Advanced Economies","Austria",1925,"MF",25,64,23.7,73.0,34.2,2.2,0.7,1.0,0.5,4.78,4.55,0.20,0.03,3238
107,"AUT","Advanced Economies","Austria",1930,"MF",25,64,18.2,77.8,38.0,1.8,0.7,2.1,1.1,5.29,4.95,0.27,0.06,3459
107,"AUT","Advanced Economies","Austria",1935,"MF",25,64,13.0,82.2,42.1,2.3,0.9,2.5,1.3,5.76,5.36,0.33,0.07,3634
107,"AUT","Advanced Economies","Austria",1940,"MF",25,64,8.8,85.8,45.7,2.9,1.2,2.5,1.3,6.13,5.69,0.36,0.08,3598
107,"AUT","Advanced Economies","Austria",1945,"MF",25,64,5.2,88.8,48.9,3.6,1.5,2.4,1.3,6.45,5.98,0.40,0.07,3630
107,"AUT","Advanced Economies","Austria",1950,"MF",25,64,2.3,91.3,55.7,4.3,2.1,2.2,1.5,6.44,5.93,0.43,0.07,3687
107,"AUT","Advanced Economies","Austria",1955,"MF",25,64,1.9,91.2,56.6,4.6,2.5,2.3,1.5,6.11,5.57,0.47,0.08,3677
107,"AUT","Advanced Economies","Austria",1960,"MF",25,64,1.6,91.0,56.9,4.9,2.6,2.4,1.5,5.79,5.22,0.49,0.08,3603
107,"AUT","Advanced Economies","Austria",1965,"MF",25,64,2.8,70.3,46.2,24.4,12.9,2.5,1.7,6.78,5.00,1.70,0.08,3572
107,"AUT","Advanced Economies","Austria",1970,"MF",25,64,3.0,54.4,37.3,39.7,22.3,2.8,1.8,7.49,4.69,2.71,0.09,3585
107,"AUT","Advanced Economies","Austria",1975,"MF",25,64,1.2,49.1,34.3,46.5,27.4,3.2,2.1,7.68,4.36,3.21,0.11,3592
107,"AUT","Advanced Economies","Austria",1980,"MF",25,64,0.1,43.7,31.3,52.6,32.7,3.6,2.3,7.85,4.03,3.70,0.12,3597
107,"AUT","Advanced Economies","Austria",1985,"MF",25,64,0.1,39.2,28.5,56.1,36.6,4.7,3.0,8.02,3.78,4.08,0.15,3825
107,"AUT","Advanced Economies","Austria",1990,"MF",25,64,0.2,34.6,25.7,58.3,39.7,6.8,4.5,8.51,3.81,4.47,0.23,4055
107,"AUT","Advanced Economies","Austria",1995,"MF",25,64,0.7,30.0,23.0,59.8,42.2,9.5,6.2,8.98,3.83,4.84,0.31,4398
107,"AUT","Advanced Economies","Austria",2000,"MF",25,64,1.4,24.7,19.1,60.6,44.7,13.4,8.8,9.56,3.83,5.28,0.44,4546
107,"AUT","Advanced Economies","Austria",2005,"MF",25,64,1.9,19.2,14.9,61.1,47.1,17.7,11.7,10.17,3.84,5.75,0.59,4579
107,"AUT","Advanced Economies","Austria",2010,"MF",25,64,1.9,16.2,12.6,62.6,49.3,19.3,12.8,10.51,3.85,6.02,0.64,4606
108,"BEL","Advanced Economies","Belgium",1870,"MF",25,64,45.1,53.8,18.0,0.6,0.1,0.4,0.1,2.28,2.22,0.05,0.01,2239
108,"BEL","Advanced Economies","Belgium",1875,"MF",25,64,49.8,47.9,16.4,1.8,0.4,0.5,0.1,2.17,2.07,0.09,0.01,2291
108,"BEL","Advanced Economies","Belgium",1880,"MF",25,64,47.4,48.4,17.0,3.6,0.8,0.5,0.1,2.39,2.21,0.16,0.01,2345
108,"BEL","Advanced Economies","Belgium",1885,"MF",25,64,45.1,49.2,17.7,5.1,1.2,0.6,0.1,2.59,2.35,0.22,0.01,2477
108,"BEL","Advanced Economies","Belgium",1890,"MF",25,64,43.1,50.1,18.5,6.1,1.4,0.7,0.1,2.75,2.47,0.27,0.02,2550
108,"BEL","Advanced Economies","Belgium",1895,"MF",25,64,43.1,51.0,19.4,5.1,1.2,0.7,0.1,2.72,2.47,0.24,0.02,2752
108,"BEL","Advanced Economies","Belgium",1900,"MF",25,64,44.1,52.2,20.5,2.9,0.7,0.8,0.1,2.57,2.40,0.15,0.02,2930
108,"BEL","Advanced Economies","Belgium",1905,"MF",25,64,43.1,53.7,21.8,2.4,0.6,0.8,0.1,2.61,2.46,0.14,0.02,3179
108,"BEL","Advanced Economies","Belgium",1910,"MF",25,64,37.0,59.6,25.0,2.5,0.6,0.8,0.2,2.90,2.74,0.14,0.02,3343
108,"BEL","Advanced Economies","Belgium",1915,"MF",25,64,35.2,61.0,26.4,2.9,0.7,0.9,0.2,3.04,2.85,0.16,0.02,3654
108,"BEL","Advanced Economies","Belgium",1920,"MF",25,64,32.5,62.8,28.2,3.7,1.0,1.0,0.2,3.24,3.01,0.20,0.03,3652
108,"BEL","Advanced Economies","Belgium",1925,"MF",25,64,28.8,65.3,30.6,4.8,1.3,1.1,0.3,3.51,3.23,0.25,0.03,3954
108,"BEL","Advanced Economies","Belgium",1930,"MF",25,64,24.9,66.6,32.6,7.1,1.9,1.4,0.5,3.88,3.49,0.36,0.04,4264
108,"BEL","Advanced Economies","Belgium",1935,"MF",25,64,19.2,69.2,35.4,9.8,2.7,1.7,0.7,4.36,3.83,0.48,0.05,4551
108,"BEL","Advanced Economies","Belgium",1940,"MF",25,64,12.7,72.2,38.5,13.0,3.6,2.1,1.0,4.91,4.23,0.62,0.06,4552
108,"BEL","Advanced Economies","Belgium",1945,"MF",25,64,6.6,73.6,41.3,17.2,4.9,2.6,1.5,5.54,4.63,0.82,0.08,1897
108,"BEL","Advanced Economies","Belgium",1950,"MF",25,64,2.3,71.8,57.6,22.6,6.7,3.3,2.4,6.63,5.44,1.08,0.11,4600
108,"BEL","Advanced Economies","Belgium",1955,"MF",25,64,2.0,68.3,60.2,25.9,7.7,3.8,2.8,7.01,5.64,1.24,0.13,4720
108,"BEL","Advanced Economies","Belgium",1960,"MF",25,64,1.7,65.1,55.7,28.9,8.5,4.3,3.2,7.15,5.62,1.38,0.15,4788
108,"BEL","Advanced Economies","Belgium",1965,"MF",25,64,1.0,63.0,49.8,30.8,9.3,5.2,4.0,7.25,5.54,1.52,0.18,4737
108,"BEL","Advanced Economies","Belgium",1970,"MF",25,64,0.6,60.2,47.9,33.1,10.3,6.2,4.8,7.49,5.60,1.67,0.22,4643
108,"BEL","Advanced Economies","Belgium",1975,"MF",25,64,2.1,50.3,37.3,38.4,13.8,9.2,7.2,7.92,5.48,2.11,0.33,4733
108,"BEL","Advanced Economies","Belgium",1980,"MF",25,64,3.5,40.1,30.2,43.7,17.3,12.8,9.8,8.55,5.50,2.60,0.45,4880
108,"BEL","Advanced Economies","Belgium",1985,"MF",25,64,4.5,31.7,23.4,47.4,20.3,16.4,12.2,9.07,5.48,3.02,0.57,5127
108,"BEL","Advanced Economies","Belgium",1990,"MF",25,64,4.7,23.3,17.2,51.2,23.9,20.7,14.9,9.74,5.53,3.49,0.71,5280
108,"BEL","Advanced Economies","Belgium",1995,"MF",25,64,4.4,16.7,12.2,54.1,32.3,24.8,17.3,10.52,5.60,4.08,0.84,5412
108,"BEL","Advanced Economies","Belgium",2000,"MF",25,64,3.8,11.7,8.3,55.9,30.8,28.7,19.4,10.96,5.67,4.32,0.96,5520
108,"BEL","Advanced Economies","Belgium",2005,"MF",25,64,4.0,10.6,7.1,53.7,35.2,31.8,21.5,11.30,5.66,4.57,1.07,5599
108,"BEL","Advanced Economies","Belgium",2010,"MF",25,64,4.2,8.5,5.3,52.5,35.4,34.8,23.6,11.55,5.65,4.73,1.17,5691
50,"CAN","Advanced Economies","Canada",1870,"MF",25,64,32.5,65.6,12.1,1.9,0.3,0.0,0.0,2.51,2.44,0.07,0.00,1262
50,"CAN","Advanced Economies","Canada",1875,"MF",25,64,30.4,67.4,13.3,2.3,0.4,0.0,0.0,2.64,2.56,0.08,0.00,1427
50,"CAN","Advanced Economies","Canada",1880,"MF",25,64,28.2,69.0,14.5,2.8,0.4,0.0,0.0,2.77,2.67,0.10,0.00,1552
50,"CAN","Advanced Economies","Canada",1885,"MF",25,64,26.0,70.8,15.7,3.2,0.4,0.0,0.0,2.90,2.79,0.11,0.00,1733
50,"CAN","Advanced Economies","Canada",1890,"MF",25,64,23.6,72.8,14.6,3.3,0.5,0.3,0.2,2.98,2.84,0.13,0.01,1853
50,"CAN","Advanced Economies","Canada",1895,"MF",25,64,21.4,74.7,16.2,3.4,0.6,0.4,0.2,3.12,2.96,0.15,0.01,2010
50,"CAN","Advanced Economies","Canada",1900,"MF",25,64,17.7,73.7,17.3,7.3,1.3,1.4,0.8,3.63,3.25,0.34,0.04,2077
50,"CAN","Advanced Economies","Canada",1905,"MF",25,64,14.5,72.2,18.3,11.0,2.3,2.4,1.3,4.13,3.51,0.54,0.07,2541
50,"CAN","Advanced Economies","Canada",1910,"MF",25,64,11.9,70.4,19.3,14.5,3.4,3.2,1.8,4.59,3.76,0.73,0.10,3098
50,"CAN","Advanced Economies","Canada",1915,"MF",25,64,9.7,68.0,20.0,18.1,4.8,4.2,2.4,5.05,3.98,0.94,0.13,3544
50,"CAN","Advanced Economies","Canada",1920,"MF",25,64,7.9,65.9,20.8,21.2,6.3,5.0,2.9,5.46,4.18,1.13,0.16,3827
50,"CAN","Advanced Economies","Canada",1925,"MF",25,64,6.1,63.6,21.5,24.4,8.2,5.9,3.4,5.89,4.37,1.33,0.19,4393
50,"CAN","Advanced Economies","Canada",1930,"MF",25,64,4.8,61.4,22.3,27.2,9.9,6.6,3.8,6.26,4.54,1.51,0.21,5466
50,"CAN","Advanced Economies","Canada",1935,"MF",25,64,3.6,58.4,22.8,30.5,12.0,7.6,4.3,6.69,4.72,1.73,0.24,5307
50,"CAN","Advanced Economies","Canada",1940,"MF",25,64,3.0,56.2,23.3,32.6,13.5,8.2,4.7,6.96,4.83,1.87,0.26,5390
50,"CAN","Advanced Economies","Canada",1945,"MF",25,64,2.4,53.3,23.7,35.5,15.4,8.8,5.1,7.30,4.97,2.05,0.28,5802
50,"CAN","Advanced Economies","Canada",1950,"MF",25,64,1.9,50.7,24.4,38.0,17.2,9.3,5.4,7.61,5.10,2.22,0.29,6418
50,"CAN","Advanced Economies","Canada",1955,"MF",25,64,1.5,47.7,23.8,39.1,18.0,11.7,6.8,7.98,5.19,2.41,0.37,7202
50,"CAN","Advanced Economies","Canada",1960,"MF",25,64,1.2,44.3,22.9,40.6,19.0,14.0,8.3,8.36,5.29,2.63,0.44,7952
50,"CAN","Advanced Economies","Canada",1965,"MF",25,64,1.2,40.0,21.2,44.2,17.9,14.7,8.8,8.58,5.37,2.74,0.47,8446
50,"CAN","Advanced Economies","Canada",1970,"MF",25,64,0.9,34.1,18.6,47.5,18.7,17.5,10.8,9.08,5.48,3.04,0.56,9414
50,"CAN","Advanced Economies","Canada",1975,"MF",25,64,1.1,26.4,10.7,49.8,20.0,22.7,14.2,9.66,5.46,3.46,0.74,10589
50,"CAN","Advanced Economies","Canada",1980,"MF",25,64,1.3,19.6,7.9,51.1,21.0,28.0,17.9,10.34,5.57,3.84,0.92,11794
50,"CAN","Advanced Economies","Canada",1985,"MF",25,64,0.8,15.4,6.1,62.4,26.6,21.4,10.5,10.26,5.67,3.95,0.64,13173
50,"CAN","Advanced Economies","Canada",1990,"MF",25,64,0.6,11.0,4.3,64.6,29.8,23.7,12.5,10.74,5.76,4.26,0.72,14785
50,"CAN","Advanced Economies","Canada",1995,"MF",25,64,0.7,8.4,3.2,64.1,32.2,26.8,14.8,11.13,5.81,4.50,0.83,15831
50,"CAN","Advanced Economies","Canada",2000,"MF",25,64,0.6,6.0,2.3,63.1,33.6,30.3,17.7,11.53,5.85,4.72,0.96,16833
50,"CAN","Advanced Economies","Canada",2005,"MF",25,64,0.4,3.5,1.4,47.6,33.6,48.5,28.4,12.80,5.92,5.35,1.54,18009
50,"CAN","Advanced Economies","Canada",2010,"MF",25,64,0.3,2.3,1.0,45.1,33.3,52.2,30.8,13.08,5.94,5.48,1.66,19006
110,"DNK","Advanced Economies","Denmark",1870,"MF",25,64,14.9,82.8,27.7,2.2,0.4,0.0,0.0,2.41,2.30,0.10,0.00,776
110,"DNK","Advanced Economies","Denmark",1875,"MF",25,64,13.9,83.7,28.6,2.4,0.5,0.0,0.0,2.46,2.34,0.11,0.00,849
110,"DNK","Advanced Economies","Denmark",1880,"MF",25,64,13.0,84.5,29.6,2.5,0.5,0.0,0.0,2.50,2.38,0.12,0.00,837
110,"DNK","Advanced Economies","Denmark",1885,"MF",25,64,12.1,85.3,30.7,2.6,0.6,0.1,0.0,2.55,2.43,0.13,0.00,917
110,"DNK","Advanced Economies","Denmark",1890,"MF",25,64,11.1,86.0,31.8,2.8,0.7,0.1,0.0,2.61,2.47,0.14,0.00,898
110,"DNK","Advanced Economies","Denmark",1895,"MF",25,64,10.1,86.7,33.0,3.1,0.8,0.1,0.0,2.68,2.52,0.15,0.00,991
110,"DNK","Advanced Economies","Denmark",1900,"MF",25,64,9.0,87.4,34.2,3.5,0.9,0.1,0.1,2.76,2.58,0.17,0.00,1008
110,"DNK","Advanced Economies","Denmark",1905,"MF",25,64,8.0,88.1,35.6,3.8,1.0,0.1,0.1,2.83,2.63,0.19,0.00,1132
110,"DNK","Advanced Economies","Denmark",1910,"MF",25,64,7.1,88.8,37.1,4.0,1.2,0.1,0.1,2.89,2.68,0.21,0.00,1162
110,"DNK","Advanced Economies","Denmark",1915,"MF",25,64,6.0,86.7,37.5,7.2,2.2,0.2,0.1,3.15,2.78,0.37,0.00,1312
110,"DNK","Advanced Economies","Denmark",1920,"MF",25,64,5.0,84.0,37.8,10.9,3.5,0.2,0.1,3.44,2.88,0.55,0.01,1421
110,"DNK","Advanced Economies","Denmark",1925,"MF",25,64,4.2,80.2,37.7,15.5,5.3,0.2,0.1,3.78,2.99,0.79,0.01,1552
110,"DNK","Advanced Economies","Denmark",1930,"MF",25,64,3.4,76.5,37.6,19.8,7.1,0.3,0.2,4.12,3.09,1.03,0.01,1666
110,"DNK","Advanced Economies","Denmark",1935,"MF",25,64,2.7,72.4,37.3,23.7,9.0,1.2,0.6,4.52,3.19,1.30,0.04,1833
110,"DNK","Advanced Economies","Denmark",1940,"MF",25,64,2.2,68.7,36.9,27.2,10.9,1.9,1.0,4.89,3.28,1.55,0.06,1969
110,"DNK","Advanced Economies","Denmark",1945,"MF",25,64,1.7,65.0,36.2,30.7,13.2,2.7,1.5,5.25,3.36,1.81,0.08,2028
110,"DNK","Advanced Economies","Denmark",1950,"MF",25,64,1.6,61.2,37.4,33.9,12.6,3.3,2.1,5.53,3.46,1.96,0.11,2170
110,"DNK","Advanced Economies","Denmark",1955,"MF",25,64,2.0,82.9,51.5,9.4,3.7,5.8,3.7,4.37,3.29,0.89,0.19,2230
110,"DNK","Advanced Economies","Denmark",1960,"MF",25,64,1.7,76.6,47.7,15.1,6.6,6.7,4.3,4.84,3.35,1.27,0.22,2256
110,"DNK","Advanced Economies","Denmark",1965,"MF",25,64,1.5,69.5,45.4,21.2,9.7,7.8,5.0,5.40,3.46,1.69,0.26,2294
110,"DNK","Advanced Economies","Denmark",1970,"MF",25,64,1.4,58.7,39.8,30.2,14.3,9.8,6.2,6.20,3.57,2.32,0.32,2387
110,"DNK","Advanced Economies","Denmark",1975,"MF",25,64,1.5,47.0,32.2,39.4,20.3,12.1,7.7,7.07,3.64,3.03,0.40,2495
110,"DNK","Advanced Economies","Denmark",1980,"MF",25,64,1.9,36.0,25.2,47.6,25.7,14.5,9.1,8.15,4.13,3.55,0.47,2550
110,"DNK","Advanced Economies","Denmark",1985,"MF",25,64,2.9,29.0,20.6,49.0,28.0,19.1,11.9,9.00,4.51,3.87,0.62,2609
110,"DNK","Advanced Economies","Denmark",1990,"MF",25,64,0.1,19.1,13.8,59.6,35.7,21.2,13.8,10.37,5.15,4.52,0.70,2699
110,"DNK","Advanced Economies","Denmark",1995,"MF",25,64,0.1,12.4,9.2,64.3,40.1,23.2,15.1,11.19,5.57,4.85,0.77,2824
110,"DNK","Advanced Economies","Denmark",2000,"MF",25,64,1.0,5.9,4.4,69.4,44.5,23.7,15.6,11.67,5.76,5.12,0.79,2946
110,"DNK","Advanced Economies","Denmark",2005,"MF",25,64,2.0,2.6,2.0,66.6,43.8,28.8,19.0,12.11,5.90,5.25,0.96,2996
110,"DNK","Advanced Economies","Denmark",2010,"MF",25,64,3.3,0.9,0.7,62.9,42.6,32.9,21.9,12.41,6.06,5.25,1.10,2939
111,"FIN","Advanced Economies","Finland",1870,"MF",25,64,97.2,2.8,0.9,0.2,0.0,0.1,0.0,0.10,0.08,0.01,0.00,768
111,"FIN","Advanced Economies","Finland",1875,"MF",25,64,96.6,3.4,1.2,0.2,0.0,0.1,0.0,0.12,0.10,0.02,0.00,850
111,"FIN","Advanced Economies","Finland",1880,"MF",25,64,95.9,4.1,1.4,0.2,0.0,0.1,0.0,0.14,0.12,0.02,0.00,895
111,"FIN","Advanced Economies","Finland",1885,"MF",25,64,95.1,4.9,1.8,0.2,0.0,0.1,0.0,0.16,0.14,0.02,0.00,942
111,"FIN","Advanced Economies","Finland",1890,"MF",25,64,93.9,5.9,2.2,0.2,0.1,0.1,0.0,0.20,0.18,0.02,0.00,1005
111,"FIN","Advanced Economies","Finland",1895,"MF",25,64,92.3,7.4,2.8,0.3,0.1,0.1,0.0,0.25,0.22,0.02,0.00,1044
111,"FIN","Advanced Economies","Finland",1900,"MF",25,64,74.9,24.3,9.5,0.6,0.2,0.3,0.1,0.78,0.72,0.06,0.01,1134
111,"FIN","Advanced Economies","Finland",1905,"MF",25,64,60.3,38.3,15.5,1.0,0.2,0.5,0.1,1.24,1.14,0.09,0.01,1161
111,"FIN","Advanced Economies","Finland",1910,"MF",25,64,45.4,52.6,22.0,1.4,0.3,0.7,0.2,1.72,1.57,0.12,0.02,1317
111,"FIN","Advanced Economies","Finland",1915,"MF",25,64,35.0,62.2,27.0,1.9,0.4,1.0,0.3,2.10,1.90,0.17,0.03,1365
111,"FIN","Advanced Economies","Finland",1920,"MF",25,64,24.2,72.2,32.6,2.3,0.6,1.3,0.4,2.49,2.24,0.22,0.03,1698
111,"FIN","Advanced Economies","Finland",1925,"MF",25,64,14.8,80.7,38.1,2.9,0.7,1.6,0.5,2.86,2.55,0.27,0.04,1488
111,"FIN","Advanced Economies","Finland",1930,"MF",25,64,7.2,87.6,43.2,3.3,0.8,1.8,0.6,3.18,2.82,0.31,0.05,1474
111,"FIN","Advanced Economies","Finland",1935,"MF",25,64,1.1,92.8,48.0,3.9,0.9,2.2,0.8,3.49,3.06,0.37,0.06,1660
111,"FIN","Advanced Economies","Finland",1940,"MF",25,64,0.9,92.3,49.9,4.3,1.0,2.5,1.0,3.60,3.12,0.41,0.07,1815
111,"FIN","Advanced Economies","Finland",1945,"MF",25,64,0.8,91.5,51.2,4.8,1.1,2.9,1.3,3.71,3.16,0.47,0.08,1816
111,"FIN","Advanced Economies","Finland",1950,"MF",25,64,0.7,90.9,55.8,5.2,1.2,3.3,1.8,3.89,3.27,0.52,0.10,1904
111,"FIN","Advanced Economies","Finland",1955,"MF",25,64,0.6,89.8,56.1,5.7,1.4,3.8,2.0,4.00,3.30,0.59,0.12,2013
111,"FIN","Advanced Economies","Finland",1960,"MF",25,64,0.5,88.7,55.8,6.4,1.5,4.4,2.4,4.13,3.32,0.67,0.14,2088
111,"FIN","Advanced Economies","Finland",1965,"MF",25,64,0.7,78.1,51.6,15.7,3.9,5.5,3.1,4.84,3.44,1.23,0.17,2134
111,"FIN","Advanced Economies","Finland",1970,"MF",25,64,0.8,66.1,45.4,26.5,6.9,6.6,3.7,5.62,3.55,1.86,0.21,2177
111,"FIN","Advanced Economies","Finland",1975,"MF",25,64,1.1,59.3,41.4,29.0,18.5,10.6,6.2,6.69,3.60,2.75,0.34,2354
111,"FIN","Advanced Economies","Finland",1980,"MF",25,64,1.0,48.2,34.4,37.7,29.7,13.1,7.6,7.91,4.00,3.49,0.41,2471
111,"FIN","Advanced Economies","Finland",1985,"MF",25,64,0.9,48.0,34.8,35.6,22.1,15.5,8.7,7.92,4.29,3.15,0.49,2610
111,"FIN","Advanced Economies","Finland",1990,"MF",25,64,0.1,41.2,30.4,41.3,24.9,17.4,9.5,8.62,4.62,3.46,0.54,2706
111,"FIN","Advanced Economies","Finland",1995,"MF",25,64,0.3,34.4,26.2,42.2,26.1,23.1,12.2,9.42,4.90,3.81,0.70,2778
111,"FIN","Advanced Economies","Finland",2000,"MF",25,64,0.4,28.3,21.7,40.1,25.6,31.3,15.5,10.24,5.12,4.18,0.94,2805
111,"FIN","Advanced Economies","Finland",2005,"MF",25,64,0.3,23.0,17.9,41.9,28.3,34.8,16.3,10.84,5.36,4.46,1.02,2852
111,"FIN","Advanced Economies","Finland",2010,"MF",25,64,0.3,19.1,14.9,44.6,30.9,36.1,15.7,11.22,5.59,4.59,1.04,2880
112,"FRA","Advanced Economies","France",1870,"MF",25,64,79.9,20.1,5.6,0.2,0.0,0.1,0.0,0.67,0.66,0.01,0.00,17432
112,"FRA","Advanced Economies","France",1875,"MF",25,64,78.8,21.2,5.5,0.3,0.1,0.1,0.0,0.70,0.68,0.02,0.00,17671
112,"FRA","Advanced Economies","France",1880,"MF",25,64,77.5,22.5,5.4,0.3,0.1,0.1,0.0,0.74,0.72,0.02,0.00,17749
112,"FRA","Advanced Economies","France",1885,"MF",25,64,72.0,27.9,6.2,0.4,0.1,0.1,0.0,0.90,0.87,0.02,0.00,17854
112,"FRA","Advanced Economies","France",1890,"MF",25,64,59.5,40.3,7.3,0.4,0.1,0.1,0.0,1.24,1.21,0.02,0.00,18345
