BLcode,WBcode,region_code,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop
131,"AUS","Advanced Economies","Australia",1950,"F",25,64,1.2,47.9,32.3,42.1,19.0,8.8,4.6,7.82,5.46,2.09,0.27,2059
131,"AUS","Advanced Economies","Australia",1955,"F",25,64,1.0,44.1,27.1,45.5,22.2,9.4,5.0,8.00,5.43,2.28,0.29,2233
131,"AUS","Advanced Economies","Australia",1960,"F",25,64,0.9,39.5,22.5,49.3,26.0,10.4,5.6,8.27,5.44,2.52,0.32,2378
131,"AUS","Advanced Economies","Australia",1965,"F",25,64,0.8,35.2,19.2,52.8,30.0,11.2,6.1,8.57,5.47,2.75,0.35,2578
131,"AUS","Advanced Economies","Australia",1970,"F",25,64,0.8,25.1,13.3,63.2,38.8,10.8,6.0,9.14,5.59,3.21,0.34,2822
131,"AUS","Advanced Economies","Australia",1975,"F",25,64,0.9,13.8,7.0,71.4,47.6,13.9,7.8,9.96,5.74,3.79,0.43,3104
131,"AUS","Advanced Economies","Australia",1980,"F",25,64,1.0,6.7,3.2,72.8,52.2,19.6,11.1,10.83,5.84,4.38,0.61,3452
131,"AUS","Advanced Economies","Australia",1985,"F",25,64,1.2,7.2,3.2,67.9,52.1,23.7,14.0,11.15,5.81,4.59,0.76,3816
131,"AUS","Advanced Economies","Australia",1990,"F",25,64,1.2,8.4,3.7,63.5,52.2,26.9,16.9,11.40,5.79,4.74,0.88,4227
131,"AUS","Advanced Economies","Australia",1995,"F",25,64,1.2,8.9,4.0,60.2,52.1,29.7,18.7,11.64,5.78,4.89,0.97,4664
131,"AUS","Advanced Economies","Australia",2000,"F",25,64,1.0,9.2,4.3,61.0,55.0,28.8,18.3,11.63,5.79,4.89,0.94,5101
131,"AUS","Advanced Economies","Australia",2005,"F",25,64,0.8,7.9,3.9,55.8,51.4,35.5,22.9,11.97,5.83,4.98,1.17,5474
131,"AUS","Advanced Economies","Australia",2010,"F",25,64,0.6,6.4,3.2,51.5,30.2,41.4,27.1,11.93,5.87,4.69,1.37,5820
107,"AUT","Advanced Economies","Austria",1870,"F",25,64,83.9,16.1,9.7,0.0,0.0,0.0,0.0,1.04,1.03,0.00,0.00,4478
107,"AUT","Advanced Economies","Austria",1875,"F",25,64,82.2,17.8,9.8,0.0,0.0,0.0,0.0,1.11,1.11,0.00,0.00,4639
107,"AUT","Advanced Economies","Austria",1880,"F",25,64,80.4,19.6,10.1,0.0,0.0,0.0,0.0,1.19,1.19,0.00,0.00,4986
107,"AUT","Advanced Economies","Austria",1885,"F",25,64,78.4,21.6,10.7,0.0,0.0,0.0,0.0,1.30,1.29,0.00,0.00,5047
107,"AUT","Advanced Economies","Austria",1890,"F",25,64,75.3,24.7,11.8,0.0,0.0,0.0,0.0,1.47,1.46,0.00,0.00,5300
107,"AUT","Advanced Economies","Austria",1895,"F",25,64,70.6,29.4,13.7,0.0,0.0,0.0,0.0,1.73,1.73,0.00,0.00,5408
107,"AUT","Advanced Economies","Austria",1900,"F",25,64,64.3,35.6,16.1,0.0,0.0,0.0,0.0,2.08,2.07,0.00,0.00,5674
107,"AUT","Advanced Economies","Austria",1905,"F",25,64,59.9,40.1,17.9,0.1,0.0,0.0,0.0,2.33,2.32,0.00,0.00,5813
107,"AUT","Advanced Economies","Austria",1910,"F",25,64,54.6,45.3,20.5,0.1,0.0,0.0,0.0,2.65,2.64,0.01,0.00,6011
107,"AUT","Advanced Economies","Austria",1915,"F",25,64,46.4,53.4,24.8,0.1,0.0,0.0,0.0,3.16,3.14,0.01,0.00,6749
107,"AUT","Advanced Economies","Austria",1920,"F",25,64,38.4,61.3,29.2,0.3,0.1,0.1,0.0,3.67,3.65,0.02,0.00,1630
107,"AUT","Advanced Economies","Austria",1925,"F",25,64,31.6,67.6,33.7,0.6,0.2,0.2,0.1,4.17,4.11,0.05,0.01,1718
107,"AUT","Advanced Economies","Austria",1930,"F",25,64,24.7,74.0,38.4,0.9,0.3,0.4,0.1,4.70,4.61,0.08,0.01,1835
107,"AUT","Advanced Economies","Austria",1935,"F",25,64,18.5,79.5,43.3,1.4,0.5,0.6,0.2,5.20,5.07,0.12,0.02,1928
107,"AUT","Advanced Economies","Austria",1940,"F",25,64,13.3,84.2,47.5,1.8,0.7,0.7,0.2,5.64,5.47,0.15,0.02,1938
107,"AUT","Advanced Economies","Austria",1945,"F",25,64,7.3,89.6,51.8,2.4,0.9,0.7,0.3,6.11,5.90,0.19,0.02,1985
107,"AUT","Advanced Economies","Austria",1950,"F",25,64,2.2,94.1,58.3,3.0,1.3,0.7,0.4,6.16,5.91,0.22,0.02,2051
107,"AUT","Advanced Economies","Austria",1955,"F",25,64,1.9,94.0,58.9,3.4,1.5,0.8,0.4,5.85,5.57,0.26,0.02,2031
107,"AUT","Advanced Economies","Austria",1960,"F",25,64,1.6,93.8,59.7,3.7,1.7,0.8,0.5,5.59,5.28,0.28,0.03,1974
107,"AUT","Advanced Economies","Austria",1965,"F",25,64,2.4,79.4,52.5,17.1,7.6,1.1,0.6,6.12,5.01,1.07,0.03,1930
107,"AUT","Advanced Economies","Austria",1970,"F",25,64,2.6,67.8,45.9,28.3,13.7,1.3,0.7,6.50,4.68,1.78,0.04,1911
107,"AUT","Advanced Economies","Austria",1975,"F",25,64,1.0,61.9,42.5,35.6,18.3,1.5,0.9,6.66,4.34,2.28,0.05,1885
107,"AUT","Advanced Economies","Austria",1980,"F",25,64,0.1,55.8,39.3,42.2,23.2,1.9,1.1,6.82,3.99,2.77,0.06,1868
107,"AUT","Advanced Economies","Austria",1985,"F",25,64,0.1,50.4,36.1,46.3,27.2,3.4,2.0,7.03,3.72,3.21,0.11,1966
107,"AUT","Advanced Economies","Austria",1990,"F",25,64,0.2,44.1,32.2,49.8,30.9,5.9,3.7,7.65,3.75,3.70,0.19,2034
107,"AUT","Advanced Economies","Austria",1995,"F",25,64,0.8,38.2,28.9,53.2,34.7,7.7,4.9,8.17,3.78,4.14,0.25,2179
107,"AUT","Advanced Economies","Austria",2000,"F",25,64,1.2,31.7,24.2,55.8,38.3,11.4,7.2,8.84,3.80,4.67,0.37,2253
107,"AUT","Advanced Economies","Austria",2005,"F",25,64,1.8,24.9,19.2,58.2,42.1,15.1,9.8,9.53,3.81,5.22,0.50,2271
107,"AUT","Advanced Economies","Austria",2010,"F",25,64,1.8,20.8,16.1,60.2,44.5,17.2,11.3,9.97,3.83,5.56,0.57,2269
108,"BEL","Advanced Economies","Belgium",1870,"F",25,64,89.8,10.2,2.7,0.0,0.0,0.0,0.0,0.39,0.39,0.00,0.00,1110
108,"BEL","Advanced Economies","Belgium",1875,"F",25,64,70.5,26.8,7.9,2.8,0.7,0.0,0.0,1.31,1.21,0.10,0.00,1138
108,"BEL","Advanced Economies","Belgium",1880,"F",25,64,65.9,28.7,9.3,5.4,1.3,0.0,0.0,1.67,1.47,0.20,0.00,1173
108,"BEL","Advanced Economies","Belgium",1885,"F",25,64,61.6,30.7,10.9,7.7,1.8,0.0,0.0,1.99,1.71,0.28,0.00,1242
108,"BEL","Advanced Economies","Belgium",1890,"F",25,64,58.2,32.7,12.4,9.1,2.1,0.0,0.0,2.24,1.90,0.34,0.00,1283
108,"BEL","Advanced Economies","Belgium",1895,"F",25,64,58.6,33.7,13.6,7.7,1.7,0.0,0.0,2.16,1.88,0.28,0.00,1390
108,"BEL","Advanced Economies","Belgium",1900,"F",25,64,61.5,34.3,14.5,4.3,1.0,0.0,0.0,1.88,1.72,0.16,0.00,1480
108,"BEL","Advanced Economies","Belgium",1905,"F",25,64,60.9,39.0,17.1,0.1,0.0,0.0,0.0,1.70,1.69,0.01,0.00,1604
108,"BEL","Advanced Economies","Belgium",1910,"F",25,64,67.7,32.0,14.5,0.2,0.0,0.0,0.0,1.42,1.41,0.01,0.00,1685
108,"BEL","Advanced Economies","Belgium",1915,"F",25,64,59.6,39.6,18.4,0.8,0.2,0.0,0.0,1.82,1.79,0.03,0.00,1852
108,"BEL","Advanced Economies","Belgium",1920,"F",25,64,50.9,47.4,22.5,1.7,0.4,0.1,0.0,2.27,2.20,0.07,0.00,1861
108,"BEL","Advanced Economies","Belgium",1925,"F",25,64,41.6,55.2,27.4,3.1,0.7,0.2,0.1,2.80,2.67,0.12,0.00,2007
108,"BEL","Advanced Economies","Belgium",1930,"F",25,64,32.6,61.5,32.0,5.6,1.4,0.4,0.1,3.40,3.16,0.23,0.01,2155
108,"BEL","Advanced Economies","Belgium",1935,"F",25,64,23.8,67.1,36.4,8.4,2.1,0.6,0.2,4.02,3.65,0.35,0.02,2298
108,"BEL","Advanced Economies","Belgium",1940,"F",25,64,15.4,72.0,40.7,11.7,3.0,0.9,0.4,4.65,4.13,0.49,0.02,2297
108,"BEL","Advanced Economies","Belgium",1945,"F",25,64,7.3,75.5,44.3,16.0,4.2,1.2,0.6,5.34,4.63,0.68,0.04,958
108,"BEL","Advanced Economies","Belgium",1950,"F",25,64,2.2,74.3,59.9,21.6,5.9,1.9,1.2,6.43,5.43,0.93,0.06,2334
108,"BEL","Advanced Economies","Belgium",1955,"F",25,64,1.9,70.8,63.7,24.9,6.7,2.4,1.6,6.84,5.67,1.09,0.08,2391
108,"BEL","Advanced Economies","Belgium",1960,"F",25,64,1.6,67.4,59.2,28.0,7.5,2.9,2.0,6.99,5.65,1.24,0.10,2423
108,"BEL","Advanced Economies","Belgium",1965,"F",25,64,1.0,66.4,51.6,29.3,8.1,3.3,2.4,6.93,5.50,1.32,0.11,2396
108,"BEL","Advanced Economies","Belgium",1970,"F",25,64,0.6,63.5,49.8,31.9,9.2,4.1,3.1,7.17,5.55,1.47,0.14,2347
108,"BEL","Advanced Economies","Belgium",1975,"F",25,64,2.2,53.4,38.9,37.6,12.8,6.8,5.3,7.60,5.43,1.92,0.24,2380
108,"BEL","Advanced Economies","Belgium",1980,"F",25,64,3.5,42.7,31.7,43.3,16.5,10.5,7.7,8.24,5.46,2.42,0.36,2446
108,"BEL","Advanced Economies","Belgium",1985,"F",25,64,4.6,33.9,24.7,47.1,19.7,14.4,10.1,8.80,5.45,2.87,0.49,2569
108,"BEL","Advanced Economies","Belgium",1990,"F",25,64,4.8,24.9,18.1,51.1,23.5,19.2,12.8,9.54,5.51,3.39,0.64,2632
108,"BEL","Advanced Economies","Belgium",1995,"F",25,64,4.6,17.7,12.8,53.5,31.8,24.3,15.4,10.39,5.58,4.02,0.79,2692
108,"BEL","Advanced Economies","Belgium",2000,"F",25,64,3.9,12.2,8.6,54.5,30.0,29.3,17.6,10.89,5.66,4.29,0.94,2736
108,"BEL","Advanced Economies","Belgium",2005,"F",25,64,4.3,11.2,7.5,51.5,34.0,33.0,20.2,11.24,5.63,4.55,1.06,2770
108,"BEL","Advanced Economies","Belgium",2010,"F",25,64,4.6,8.8,5.5,49.9,34.0,36.7,22.7,11.53,5.63,4.72,1.19,2812
50,"CAN","Advanced Economies","Canada",1870,"F",25,64,49.8,49.9,13.1,0.3,0.1,0.0,0.0,1.92,1.91,0.01,0.00,620
50,"CAN","Advanced Economies","Canada",1875,"F",25,64,46.5,53.1,14.9,0.4,0.1,0.0,0.0,2.08,2.07,0.02,0.00,703
50,"CAN","Advanced Economies","Canada",1880,"F",25,64,43.2,56.2,16.8,0.6,0.1,0.0,0.0,2.25,2.22,0.02,0.00,766
50,"CAN","Advanced Economies","Canada",1885,"F",25,64,39.9,59.4,19.0,0.7,0.2,0.0,0.0,2.42,2.39,0.03,0.00,849
50,"CAN","Advanced Economies","Canada",1890,"F",25,64,36.6,62.4,25.1,0.9,0.2,0.1,0.0,2.73,2.68,0.04,0.00,902
50,"CAN","Advanced Economies","Canada",1895,"F",25,64,33.4,65.3,27.1,1.2,0.3,0.2,0.1,2.91,2.85,0.05,0.01,945
50,"CAN","Advanced Economies","Canada",1900,"F",25,64,26.4,65.8,27.9,6.6,1.5,1.2,0.7,3.64,3.28,0.32,0.04,943
50,"CAN","Advanced Economies","Canada",1905,"F",25,64,21.0,65.7,28.5,11.2,2.5,2.1,1.1,4.23,3.62,0.54,0.07,1148
50,"CAN","Advanced Economies","Canada",1910,"F",25,64,16.8,65.1,28.6,15.3,3.5,2.9,1.5,4.73,3.90,0.74,0.09,1393
50,"CAN","Advanced Economies","Canada",1915,"F",25,64,13.0,63.2,28.1,20.0,5.2,3.9,2.0,5.28,4.17,0.99,0.12,1627
50,"CAN","Advanced Economies","Canada",1920,"F",25,64,9.8,61.4,27.6,24.0,7.2,4.8,2.4,5.77,4.40,1.22,0.14,1794
50,"CAN","Advanced Economies","Canada",1925,"F",25,64,7.2,59.4,27.0,27.7,9.5,5.7,2.8,6.22,4.60,1.46,0.17,1879
50,"CAN","Advanced Economies","Canada",1930,"F",25,64,5.1,57.6,26.5,30.9,11.7,6.4,3.2,6.61,4.76,1.66,0.19,2135
50,"CAN","Advanced Economies","Canada",1935,"F",25,64,3.3,54.6,25.5,34.8,14.2,7.3,3.6,7.05,4.93,1.91,0.22,2299
50,"CAN","Advanced Economies","Canada",1940,"F",25,64,2.8,52.5,24.7,36.9,15.9,7.9,3.8,7.29,5.00,2.06,0.23,2582
50,"CAN","Advanced Economies","Canada",1945,"F",25,64,2.2,49.6,24.0,39.7,18.0,8.5,4.0,7.58,5.10,2.24,0.25,2818
50,"CAN","Advanced Economies","Canada",1950,"F",25,64,1.7,47.2,23.3,42.1,20.0,8.9,4.2,7.84,5.18,2.40,0.26,3160
50,"CAN","Advanced Economies","Canada",1955,"F",25,64,1.5,44.6,22.7,42.9,20.9,11.0,5.2,8.15,5.26,2.57,0.32,3555
50,"CAN","Advanced Economies","Canada",1960,"F",25,64,1.2,41.6,21.7,44.2,21.9,13.0,6.2,8.48,5.33,2.76,0.38,3922
50,"CAN","Advanced Economies","Canada",1965,"F",25,64,1.1,38.4,20.5,47.2,19.2,13.2,6.4,8.57,5.39,2.78,0.39,4207
50,"CAN","Advanced Economies","Canada",1970,"F",25,64,0.9,32.8,17.8,50.8,19.0,15.4,7.9,8.98,5.50,3.02,0.47,4660
50,"CAN","Advanced Economies","Canada",1975,"F",25,64,1.1,25.8,10.3,53.2,19.2,19.9,10.7,9.45,5.47,3.37,0.61,5271
50,"CAN","Advanced Economies","Canada",1980,"F",25,64,1.4,19.4,7.7,54.3,20.2,24.9,11.0,10.01,5.57,3.73,0.72,5894
50,"CAN","Advanced Economies","Canada",1985,"F",25,64,0.9,15.2,5.9,65.0,25.1,18.9,8.0,10.05,5.67,3.84,0.54,6592
50,"CAN","Advanced Economies","Canada",1990,"F",25,64,0.7,10.7,4.0,66.3,30.3,22.3,10.5,10.65,5.76,4.24,0.66,7373
50,"CAN","Advanced Economies","Canada",1995,"F",25,64,0.7,8.1,3.0,65.1,32.8,26.1,13.2,11.09,5.80,4.50,0.79,7910
50,"CAN","Advanced Economies","Canada",2000,"F",25,64,0.7,5.8,2.1,63.3,34.1,30.3,16.8,11.53,5.85,4.74,0.94,8414
50,"CAN","Advanced Economies","Canada",2005,"F",25,64,0.4,3.1,1.2,44.7,31.5,51.8,29.1,12.93,5.92,5.39,1.62,8990
50,"CAN","Advanced Economies","Canada",2010,"F",25,64,0.3,2.1,0.8,41.0,30.1,56.6,32.4,13.25,5.94,5.53,1.78,9479
110,"DNK","Advanced Economies","Denmark",1870,"F",25,64,19.8,76.9,31.9,3.3,1.2,0.0,0.0,2.48,2.31,0.17,0.00,396
110,"DNK","Advanced Economies","Denmark",1875,"F",25,64,18.3,78.2,32.6,3.5,1.2,0.0,0.0,2.54,2.36,0.18,0.00,435
110,"DNK","Advanced Economies","Denmark",1880,"F",25,64,16.9,79.4,33.3,3.7,1.2,0.0,0.0,2.59,2.40,0.18,0.00,431
110,"DNK","Advanced Economies","Denmark",1885,"F",25,64,15.5,80.7,34.1,3.8,1.2,0.0,0.0,2.64,2.45,0.19,0.00,475
110,"DNK","Advanced Economies","Denmark",1890,"F",25,64,14.0,81.9,34.9,4.1,1.2,0.0,0.0,2.70,2.50,0.20,0.00,468
110,"DNK","Advanced Economies","Denmark",1895,"F",25,64,12.4,83.1,35.8,4.5,1.3,0.0,0.0,2.78,2.56,0.22,0.00,518
110,"DNK","Advanced Economies","Denmark",1900,"F",25,64,10.7,84.2,36.8,5.1,1.4,0.0,0.0,2.87,2.62,0.25,0.00,528
110,"DNK","Advanced Economies","Denmark",1905,"F",25,64,9.2,85.2,37.8,5.5,1.5,0.0,0.0,2.95,2.68,0.27,0.00,593
110,"DNK","Advanced Economies","Denmark",1910,"F",25,64,7.9,86.2,39.0,5.8,1.6,0.0,0.0,3.02,2.74,0.28,0.00,610
110,"DNK","Advanced Economies","Denmark",1915,"F",25,64,6.8,90.2,41.8,2.9,0.8,0.0,0.0,2.91,2.76,0.15,0.00,686
110,"DNK","Advanced Economies","Denmark",1920,"F",25,64,5.8,84.2,40.1,9.9,3.0,0.1,0.0,3.38,2.89,0.49,0.00,741
110,"DNK","Advanced Economies","Denmark",1925,"F",25,64,4.9,80.4,40.1,14.6,4.6,0.1,0.0,3.73,3.00,0.73,0.00,807
110,"DNK","Advanced Economies","Denmark",1930,"F",25,64,4.2,76.8,40.1,18.9,6.4,0.1,0.0,4.06,3.10,0.96,0.00,864
110,"DNK","Advanced Economies","Denmark",1935,"F",25,64,3.5,72.5,39.7,23.2,8.2,0.8,0.3,4.45,3.20,1.23,0.02,941
110,"DNK","Advanced Economies","Denmark",1940,"F",25,64,3.0,68.6,39.1,27.0,9.9,1.4,0.5,4.81,3.29,1.48,0.04,1005
110,"DNK","Advanced Economies","Denmark",1945,"F",25,64,2.7,64.5,37.7,30.8,12.0,2.0,0.7,5.14,3.35,1.73,0.05,1035
110,"DNK","Advanced Economies","Denmark",1950,"F",25,64,1.5,61.8,38.3,34.2,10.1,2.4,0.7,5.38,3.47,1.84,0.06,1105
110,"DNK","Advanced Economies","Denmark",1955,"F",25,64,1.9,89.1,55.8,4.4,1.5,4.6,1.3,3.92,3.26,0.54,0.12,1136
110,"DNK","Advanced Economies","Denmark",1960,"F",25,64,1.6,83.3,52.9,9.7,3.9,5.3,1.6,4.34,3.33,0.88,0.14,1148
110,"DNK","Advanced Economies","Denmark",1965,"F",25,64,1.4,76.2,50.2,16.1,6.7,6.3,1.8,4.87,3.42,1.29,0.16,1163
110,"DNK","Advanced Economies","Denmark",1970,"F",25,64,1.2,65.5,44.1,25.6,10.9,7.7,2.1,5.61,3.52,1.89,0.20,1200
110,"DNK","Advanced Economies","Denmark",1975,"F",25,64,1.3,52.9,35.9,36.3,16.9,9.5,2.5,6.47,3.61,2.62,0.24,1249
110,"DNK","Advanced Economies","Denmark",1980,"F",25,64,1.8,41.0,28.4,45.1,21.8,12.1,3.1,7.56,4.09,3.17,0.31,1272
110,"DNK","Advanced Economies","Denmark",1985,"F",25,64,3.0,34.0,24.0,45.0,23.6,18.0,4.3,8.41,4.46,3.51,0.45,1299
110,"DNK","Advanced Economies","Denmark",1990,"F",25,64,0.1,23.0,16.5,56.1,31.5,20.8,13.0,10.02,5.11,4.23,0.68,1337
110,"DNK","Advanced Economies","Denmark",1995,"F",25,64,0.1,15.2,11.2,61.5,36.5,23.2,14.6,10.94,5.54,4.64,0.76,1395
110,"DNK","Advanced Economies","Denmark",2000,"F",25,64,1.0,7.0,5.2,67.9,41.6,24.1,15.3,11.53,5.74,5.00,0.79,1457
110,"DNK","Advanced Economies","Denmark",2005,"F",25,64,2.2,3.2,2.4,64.5,40.9,30.1,19.4,12.04,5.88,5.17,0.99,1482
110,"DNK","Advanced Economies","Denmark",2010,"F",25,64,3.7,1.0,0.7,59.5,39.4,35.8,23.4,12.45,6.03,5.23,1.18,1458
111,"FIN","Advanced Economies","Finland",1870,"F",25,64,97.2,2.8,0.3,0.0,0.0,0.0,0.0,0.07,0.06,0.00,0.00,400
111,"FIN","Advanced Economies","Finland",1875,"F",25,64,96.6,3.4,0.6,0.0,0.0,0.0,0.0,0.08,0.08,0.00,0.00,442
111,"FIN","Advanced Economies","Finland",1880,"F",25,64,95.9,4.1,0.9,0.0,0.0,0.0,0.0,0.10,0.10,0.00,0.00,464
111,"FIN","Advanced Economies","Finland",1885,"F",25,64,95.1,4.9,1.3,0.0,0.0,0.0,0.0,0.13,0.13,0.00,0.00,486
111,"FIN","Advanced Economies","Finland",1890,"F",25,64,94.0,5.9,1.8,0.0,0.0,0.0,0.0,0.16,0.16,0.00,0.00,517
111,"FIN","Advanced Economies","Finland",1895,"F",25,64,92.4,7.5,2.6,0.0,0.0,0.0,0.0,0.21,0.21,0.00,0.00,535
111,"FIN","Advanced Economies","Finland",1900,"F",25,64,75.1,24.3,9.4,0.5,0.1,0.1,0.0,0.74,0.70,0.04,0.00,578
111,"FIN","Advanced Economies","Finland",1905,"F",25,64,60.5,38.3,16.2,1.0,0.2,0.2,0.0,1.21,1.14,0.07,0.00,589
111,"FIN","Advanced Economies","Finland",1910,"F",25,64,45.6,52.6,23.8,1.5,0.2,0.3,0.0,1.71,1.60,0.10,0.01,666
111,"FIN","Advanced Economies","Finland",1915,"F",25,64,34.9,62.3,28.9,2.2,0.4,0.6,0.1,2.10,1.94,0.15,0.01,695
111,"FIN","Advanced Economies","Finland",1920,"F",25,64,23.9,72.5,34.5,2.8,0.5,0.9,0.1,2.50,2.29,0.20,0.02,870
111,"FIN","Advanced Economies","Finland",1925,"F",25,64,14.4,81.1,40.5,3.5,0.6,1.1,0.2,2.89,2.61,0.25,0.03,761
111,"FIN","Advanced Economies","Finland",1930,"F",25,64,6.5,88.1,46.0,4.1,0.7,1.3,0.2,3.23,2.90,0.30,0.03,753
111,"FIN","Advanced Economies","Finland",1935,"F",25,64,0.1,93.4,51.3,4.8,0.9,1.7,0.3,3.56,3.15,0.36,0.04,859
111,"FIN","Advanced Economies","Finland",1940,"F",25,64,0.1,92.6,53.0,5.4,1.0,2.0,0.5,3.66,3.20,0.41,0.05,951
111,"FIN","Advanced Economies","Finland",1945,"F",25,64,0.1,91.6,53.7,5.9,1.0,2.4,0.7,3.77,3.24,0.47,0.06,964
111,"FIN","Advanced Economies","Finland",1950,"F",25,64,0.1,90.7,56.4,6.4,1.1,2.8,1.1,3.92,3.31,0.53,0.08,1023
111,"FIN","Advanced Economies","Finland",1955,"F",25,64,0.1,90.5,56.9,7.1,1.2,2.4,0.9,3.93,3.33,0.53,0.07,1075
111,"FIN","Advanced Economies","Finland",1960,"F",25,64,0.1,89.5,57.1,8.0,1.4,2.4,1.0,3.98,3.35,0.57,0.07,1105
111,"FIN","Advanced Economies","Finland",1965,"F",25,64,0.3,77.8,51.6,17.6,3.4,4.3,2.0,4.77,3.46,1.18,0.13,1120
111,"FIN","Advanced Economies","Finland",1970,"F",25,64,0.4,65.1,44.1,28.6,5.9,5.8,2.7,5.58,3.56,1.85,0.17,1135
111,"FIN","Advanced Economies","Finland",1975,"F",25,64,0.7,59.1,40.5,31.2,18.6,8.9,4.6,6.58,3.60,2.71,0.27,1210
111,"FIN","Advanced Economies","Finland",1980,"F",25,64,0.9,48.0,33.7,39.7,30.0,11.4,5.9,7.79,3.99,3.46,0.35,1253
111,"FIN","Advanced Economies","Finland",1985,"F",25,64,0.9,48.8,34.9,36.6,22.7,13.8,6.9,7.75,4.25,3.08,0.41,1309
111,"FIN","Advanced Economies","Finland",1990,"F",25,64,0.1,41.0,29.8,43.0,26.4,15.9,7.7,8.53,4.60,3.46,0.47,1347
111,"FIN","Advanced Economies","Finland",1995,"F",25,64,0.4,33.4,25.1,42.4,26.9,23.8,10.9,9.46,4.88,3.89,0.70,1378
111,"FIN","Advanced Economies","Finland",2000,"F",25,64,0.5,26.4,20.1,38.3,24.9,34.8,14.8,10.43,5.11,4.33,0.99,1391
111,"FIN","Advanced Economies","Finland",2005,"F",25,64,0.4,20.6,15.9,39.2,27.1,39.8,15.6,11.11,5.35,4.64,1.11,1412
111,"FIN","Advanced Economies","Finland",2010,"F",25,64,0.4,16.7,12.9,41.2,29.3,41.8,14.8,11.51,5.59,4.79,1.13,1424
112,"FRA","Advanced Economies","France",1870,"F",25,64,82.7,17.3,6.0,0.0,0.0,0.0,0.0,0.59,0.59,0.00,0.00,8723
112,"FRA","Advanced Economies","France",1875,"F",25,64,80.8,19.2,6.4,0.0,0.0,0.0,0.0,0.64,0.64,0.00,0.00,8862
112,"FRA","Advanced Economies","France",1880,"F",25,64,78.8,21.1,6.8,0.0,0.0,0.0,0.0,0.70,0.70,0.00,0.00,8860
112,"FRA","Advanced Economies","France",1885,"F",25,64,74.9,25.1,7.7,0.0,0.0,0.0,0.0,0.83,0.82,0.00,0.00,8914
112,"FRA","Advanced Economies","France",1890,"F",25,64,65.6,34.4,12.0,0.0,0.0,0.0,0.0,1.17,1.16,0.00,0.00,9185
112,"FRA","Advanced Economies","France",1895,"F",25,64,53.6,46.3,13.4,0.0,0.0,0.0,0.0,1.50,1.50,0.00,0.00,9284
112,"FRA","Advanced Economies","France",1900,"F",25,64,42.5,57.4,13.6,0.0,0.0,0.1,0.0,1.79,1.78,0.01,0.00,9580
